id,price,moonRank,💎 score (%),storeURL,Background,Clothes,Eyebrows,Eyes,Face Accessory,Glasses,Hair,Head Accessory,Mouth,Skin
5962,2,854,77.37,https://solanart.io/nft/HaTRGU8tjPSdkR6yogUEnpXYJ893aHACgcQqBrHFHjAP,Blue,Turtleneck,Worry,Blue,,,,Top Hat,Gold,Cyborg
5966,1,8433,56.03,https://alpha.art/t/FaU7JYvictQHpLKKgHjZLj1CGMpefBtPhWZeL2W91EXa,Yellow,Turtleneck,Arched,Blue,,,Bob Brown,,Pink Fangs,White
5974,0.25,3305,84.73,https://magiceden.io/item-details/29zoDH2BZum8JBxxi4RzeVzLjDbavwL4rymkoFt2mPZX,Grey,Tank Top,Arched,Purple,Gasmask Teal,,Ponytail Brown,Top Hat,Pink,White
5992,0.39,5592,73.88,https://solanart.io/nft/HwtXZAytJvpC5JzDShszybHsDdrjtYM8jrXv5x6xjhRa,Beige,Turtleneck,Arched,Blue,Facemask,,Ponytail Brown,Top Hat,Pink,Black
5993,0.35,2573,86.76,https://magiceden.io/item-details/DAixFSzcvbmTTkfusVBViHHZpY874ZQLNyUAfSMZBuX8,Yellow Flat,Tshirt,Small,Teal,,,Bob Brown,Clouds,Pink Fangs,Black
6004,12,1188,0,https://magiceden.io/item-details/5r89bMBSPM2fDe9vmc2rKB1A2iWaid4Qf1hrcccLsAPH,Yellow,Bandages,Small,Teal,,,Ponytail Brown,Halo,Pink,Blue
6030,0.3,843,94.41,https://magiceden.io/item-details/8cWdyChB72jiD3mWGxZhGnUHpQ9rXHzzKXTH2MHJHDsq,Pastel,Turtleneck,Thin,Purple,Gasmask Gunmetal,Monocle Regular,Ponytail Black,,Pink Fangs,White
6033,5,9023,13.59,https://alpha.art/t/6kvTzrzph8HGtn367pbGg14uhKJ1CBR9gGz6M1LkLxwz,Beige,Tank Top,Scar,Blue,,,Ponytail Brown,,Pink,Black
6034,1,2730,79.61,https://magiceden.io/item-details/FtmgJ2zkX7KkebMMmvoSDnXoEsRRAkShpPUKcuBAmByJ,Blue,Bandages,Scar,Teal,,,Bob Brown,,Black,Gold
6035,0.5,5507,73.13,https://alpha.art/t/5drGdMhX5tjw7fiXrRazFw6LMBTqb5BPN8SqMpQytYM1,Solana2,Tank Top,Small,Purple,,,Ponytail Brown,Butterflies,Pink,White
6036,0.5,9019,58.61,https://solanart.io/nft/Cd9bRMfvtbTcUvPyXy9zmXWCrbiAbQq5Q58bQ8RaamcF,Grey,Tshirt,Small,Teal,,,Bob Black,Helix Hat,Black,White
6044,10,6579,0,https://magiceden.io/item-details/5x5cVNiSgdbmueFRh3wGvfUdDYcWuSbS8gVsgKkS2UbQ,Purple Flat,Tshirt,Small,Blue,Facemask,,Ponytail Black,,Pink,Black
6048,5,1419,45.03,https://magiceden.io/item-details/CGvihKdM4jf415tcdpPng6MbosqpQ6xWRDuQSjxeyrAc,Purple Flat,Tank Top,Scar,Blue,Bandaids,,Bob Black,,Black Fangs,White
6051,0.5,7898,63.24,https://solanart.io/nft/EjDp16JrGZMTywkCUvwxkvC8LM1TFmCmLTGwf9uqHjCW,Solana1,Tshirt,Small,Blue,,,Bob Brown,,Pink,Blue
6061,6.9,3338,18.1,https://alpha.art/t/3pGiB2Ks9GTyqrwjAGCk8Y7KuPpTh9Cn6jstFH9UPKmV,Yellow,Tshirt,Small,Teal,,,Ponytail Teal,,Gold Fangs,White
6066,0.3,6308,71.82,https://magiceden.io/item-details/Spo7FNX5KUEc1qPnHsKQ6DbfJmMYpRfoAn37VqjqtWS,Blue,Turtleneck,Worry,Purple,,,Bob Brown,Top Hat,Pink,Black
6074,2,1961,72.79,https://magiceden.io/item-details/GsTasYn3JQ1Uq2o7BfjRi71ukYd35XSV23UwoVhWusfw,Solana1,Tank Top,Thin,Blue,,Monocle Solana,Bob Black,,Pink,Gold
6076,0.4,7723,64.97,https://solanart.io/nft/6mKTa5B9N8twtpGSbptCVB78dDmsVQWfrnac6JBMZRye,Grey,Tshirt,Worry,Blue,,,Ponytail Black,Mushrooms,Pink,White
6084,0.5,3133,82.95,https://solanart.io/nft/DaTC8WpNZUZxZZ59ij329AdAyAWURFGaBX1dWvdHR5SL,Grey,Hoodie,Arched,Purple,Facemask,,Bob Black,,Black,Black
6086,1.8,1985,74.69,https://solanart.io/nft/ES4KjfpxkYTsw5WE66bF4kocSfd2uEyRNXUVoEmWU8WX,Green,Tshirt,Small,Purple,,Monocle Regular,Bob White,Horns,Black,Black
6095,0.09,8572,64.56,https://magiceden.io/item-details/A6b7x1N15DjBDZpA9eqWXNon7wDDxd6HZtPsVqiPxdbo,Pastel,Tank Top,Small,Teal,,,Bob White,,Pink,Black
6099,0.149,2958,87.18,https://solanart.io/nft/Fi7pQphLi1gSevfLpngAZvPcpKtZ65mzG4J8D4cPMbJp,Beige,Tshirt,Worry,Blue,,Monocle Solana,Ponytail Black,,Black Fangs,White
6114,0.4,9051,59.48,https://solanart.io/nft/ANpPwSvgxn5H8gGU13FBaMbi2D5atZiEb3p9CxAjw8M2,Purple,Turtleneck,Arched,Blue,,,Bob Black,,Black,White
6143,150,7911,0,https://magiceden.io/item-details/E3J8eHgzYQgwVhXdt5ECCaTTQK5J2VWwws4CNwtaK4dW,Teal,Tshirt,Arched,Blue,,,Bob Black,Helix Hat,Black,White
6147,2.4,5565,53.89,https://solanart.io/nft/DNChijDme2WUeL8nskZE3jwvNDVRezAXwCk6eBHhnRFk,Purple,Turtleneck,Small,Teal,,Monocle Regular,Bob Black,Top Hat,Pink,White
6150,0.49,8626,60.33,https://solanart.io/nft/4UiTREzmvMSQZQVpFVSC5PxSHMWHMMunZ2yDg3R5oU5t,Grey,Turtleneck,Arched,Blue,,,Ponytail Brown,,Pink Fangs,Black
6153,0.85,4748,72.77,https://alpha.art/t/C5u7aTvTzcboJmDKNH8P78FhF4eBtrbp9Wepn1Bkj63q,Beige,Tshirt,Worry,Teal,,Monocle Regular,Ponytail Brown,Horns,Pink,White
6165,0.2,5599,75.75,https://magiceden.io/item-details/8AmoGWGPUSTbT7Ziq5CDRm89t51FaD81xdVmEW7J9cZT,Blue,Tshirt,Small,Blue,,,Ponytail Black,,Gold Fangs,Black
6171,0.1999,6301,72.85,https://solanart.io/nft/9zCseR7hmLMLE2WpNcDrfLZaHqLJbwTsdeWCvuYFC1A8,Beige,Tshirt,Thin,Blue,,,Ponytail White,Helix Hat,Pink,Cyborg
6178,0.35,2293,87.92,https://magiceden.io/item-details/2YxpRV5Jejja8Ry7HWfFZF8KxHLSrei61YfPEechPwFk,Yellow,Tank Top,Small,Purple,,,Ponytail Brown,Helix Hat,Gold,Cyborg
6187,11,8946,0,https://magiceden.io/item-details/HYWGiWvc7iK7U7mn4AQM1VnmNnzfJRjoy7bCXidJ1XDL,Pastel,Tshirt,Arched,Blue,,,Ponytail Brown,,Pink Fangs,White
6200,0.5,1857,88.22,https://magiceden.io/item-details/Bq3Z72zTuetREPbi54wTg62L6XYwXJdP7xWSPgxQiaz4,Yellow Flat,Bandages,Arched,Blue,,Glasses Solana,Bob Brown,,Black,White
6206,0.15,4848,79.35,https://magiceden.io/item-details/J37ZD58MXjePMPBSCsWc6Mz2vSwdMAovvP5me7dTUX9W,Yellow,Tshirt,Worry,Purple,,,Ponytail Black,Mushrooms,Pink,Black
6212,5.9,3217,28.6,https://magiceden.io/item-details/H7Yp5W5aorzZAhJDs3SqoNvVRKspknvFPN8zJDRmYXVU,Teal,Tank Top,Small,Teal,,Monocle Regular,Ponytail Black,Helix Hat,Pink Fangs,White
6223,1,5313,68.93,https://solanart.io/nft/3GreeNbrRmfkscDKuRaDFbP9rR17XrGFHGVLs7z1LNVB,Pastel,Tank Top,Small,Purple,,,Ponytail White,Top Hat,Pink,Black
6224,0.99,3708,75.67,https://solanart.io/nft/BMsgszPVazZBzt6jZPVtsQgaJxepUfua7kD7V9p6BdbX,Yellow Flat,Tank Top,Worry,Blue,,,,,Black,White
6230,18.8,5498,0,https://magiceden.io/item-details/EJb3HexBbCE1XmtNR7GQnr7bm2iNsDF1ZGipBP5V8tpy,Green,Tank Top,Scar,Teal,Facemask,,Ponytail Brown,,Black,Black
6233,0.4,4861,76.8,https://magiceden.io/item-details/5WAr3qv1FUPxpLTe35NhB7VxRM4LzYvPtdFRojzayFua,Yellow,Turtleneck,Small,Purple,Bandaids,,Ponytail Black,,Black,White
6234,0.27,6156,72.75,https://solanart.io/nft/FmnnmWDB19LbDv7phrmPyFwAYwoUQ9tWnqRu3XfkMppc,Solana2,Bandages,Thin,Purple,,,Ponytail White,,Pink,Black
6244,10,9292,0,https://magiceden.io/item-details/4BSTWvVG11GQmKVTbUtKACZ6CYm8WB9NJUGCDbLjQ21v,Solana2,Tank Top,Thin,Teal,,,Ponytail Brown,,Black,White
6256,1,5625,67.64,https://magiceden.io/item-details/6apz35xnUfqbCtJrwj9tk79ALkXc8nXGUxcoYgZU1wSm,Purple Flat,,Arched,Blue,,,Bob Brown,,Pink,White
6258,2,2497,70.58,https://magiceden.io/item-details/FKqYcQLHr6jZA3H6s34SQxpwhBp7PYvzY8FqB8nYQMue,Green,Tank Top,Thin,Purple,Facemask,,Bob Black,Helix Hat,Black Fangs,White
6260,2,3471,66.55,https://solanart.io/nft/GUHGUiwEeQrDtaYqByfGkPAYutQseZbmP4K18rFUQddC,Blue,Tshirt,Thin,Purple,,Glasses Solana,Ponytail Black,,Gold,White
6261,10,8333,0,https://magiceden.io/item-details/9DZzJysdhmPJ9BMfjk952GFm9WiseMT61xWBuxfLmWfQ,Solana2,Hoodie,Small,Teal,,,Ponytail Black,,Pink,White
6269,1.2,3485,74.49,https://solanart.io/nft/CXgpYmDXnRHRbcBDihxXyd9vsuGF1wC92pqA2EN1uQb7,Pastel,Turtleneck,Arched,Teal,Bandaids,,Ponytail Brown,,Black Fangs,White
6289,4.9,5740,28.17,https://magiceden.io/item-details/3M8hMPomqhLJWDLhfx5xWVPDJHuvq8zcWoBtJppFSAwJ,Green,Tshirt,Scar,Teal,,Monocle Regular,Ponytail Black,,Pink,Cyborg
6293,0.25,1561,91.95,https://magiceden.io/item-details/2WwrnqwUbouQvKsBgbsMroQHF56nDwFyTLqPsmg1ZSVL,Beige,Tshirt,Thin,Purple,Piercing,Monocle Regular,Ponytail Brown,Top Hat,Pink,White
6296,1,7923,58.14,https://magiceden.io/item-details/FBkyx8ULnJNP2YEFFeCq9xSdaT1PcPshHx7wQNRbSbHo,Pastel,Tshirt,Thin,Blue,,,Bob Pink,,Black,White
6301,0.15,5121,78.23,https://solanart.io/nft/2JTPCeariTxfJ7SzVqWuaoKn29BNZE897dC6f5U83BYS,Solana2,Tshirt,Small,Purple,,Monocle Regular,Ponytail White,,Pink,Black
6310,0.47,4489,77.64,https://solanart.io/nft/F9imeMpwXA58tFoyDFN1UyxMJiiVhn8EuxTEtoNA2iwC,Grey,Tshirt,Thin,Purple,,Glasses Solana,Bob Black,Helix Hat,Pink,White
6315,2,3253,67.45,https://solanart.io/nft/CepNSL8gpHiNuJ4MxPgGQX5iZDkJUVeLUvFpq1Stfhs3,Grey,Tank Top,Thin,Teal,Piercing,,Ponytail Black,Helix Hat,Pink,Black
6321,2,2729,69.62,https://magiceden.io/item-details/x5cKiNREAVtWVJNG4nsf78CuBTbUWQgivTSr5QqxDnt,Solana2,Tshirt,Arched,Blue,,,Ponytail White,Scribbles,Black,Black
6342,0.99,4390,72.85,https://solanart.io/nft/HWehA7DCyGV6V4RaapsEFzdyrLwxByhdgHqqG4EhHmGr,Teal,Tank Top,Thin,Teal,,,Bob Pink,Mushrooms,Pink,Black
6353,0.9,2013,83.58,https://magiceden.io/item-details/2wd7PzWFnxTpuHE7Vvn61UMwaosGmvw2qKMtSBEx98Dr,Solana1,Turtleneck,Arched,Teal,,,Ponytail Pink,Butterflies,Black,Black
6354,1,7215,61.07,https://magiceden.io/item-details/7ftWJG349bGGmPsyrQ3vjUwzWWXZ9uWfySwYLR3Azw8L,Blue,Tshirt,Thin,Blue,,Monocle Regular,Ponytail Brown,,Black,Black
6355,2,2597,70.16,https://solanart.io/nft/4Zi95AoY9hcB6CfWmzUrdJaA7YpCxbQi7weGmAjFjAjW,Teal,Tshirt,Arched,Blue,Gasmask Teal,,Bob Black,Mushrooms,Pink,White
6359,0.2,4074,82.05,https://magiceden.io/item-details/3nUoUrE1BP4CEN9tLyyJcVoWJDFwug5EtToPMspstUwX,Pastel,Tank Top,Thin,Blue,,,Bob Black,Mushrooms,Gold,White
6371,2,7771,48.77,https://solanart.io/nft/zD1RAUpKMxf2xTPPnaBEmzbEnyZqmF8CNCd8TrrSXBh,Yellow,Turtleneck,Thin,Teal,,,Bob Black,Top Hat,Black,White
6376,0.8,8474,57.86,https://magiceden.io/item-details/9NpvETie3yQt9WN8MfoCYGLzs5ZoNDgbeh6GiGHSvmu,Solana2,Bandages,Arched,Purple,,,Bob Brown,,Pink,White
6396,0.22,7048,69.56,https://magiceden.io/item-details/B5f6BS8RVK31VTRRS7ZjsMLavj7QN8hFEyvnim64kBtr,Teal,Tank Top,Thin,Purple,,Monocle Regular,Bob Brown,,Pink,White
6398,0.15,5395,77.09,https://solanart.io/nft/6MFMZrpSG6fBnfiRujNUmGqyQYGEA66RNCxqoeHevqxT,Teal,Tshirt,Small,Purple,,Monocle Regular,Ponytail Black,,Pink Fangs,White
6403,0.2,9209,60.82,https://magiceden.io/item-details/Eg9b8ihVyQokHUzLRLRYr6zh6MzL8DNfTSsH4HrDiahD,Beige,Tshirt,Worry,Blue,,,Bob Black,,Black,White
6404,0.8,8892,56.13,https://solanart.io/nft/HvY2eSLcwx1qVwrW7z8bQxfRot9qZ7UrA9LxKf3GHrPw,Green,Tank Top,Small,Blue,,,,,Pink,White
6416,3,5073,49.92,https://alpha.art/t/J8Y25kKmGR2GVNRiYJfsB4faE4UZJUPe4FuJ6ECcayJs,Yellow Flat,Tank Top,Thin,Teal,,,Bob Black,Scribbles,Pink,White
6441,1.41,4107,69.82,https://magiceden.io/item-details/Hwqg1kpBiSf8eFpW2tvUoZRvX1mWbSw7Zidoc8Xh8cZD,Beige,Turtleneck,Arched,Purple,,,Bob Black,Helix Hat,Pink Fangs,Cyborg
6442,4.44,3680,41.28,https://magiceden.io/item-details/9B59RGwP8Qxks2522TgsBkYmaZpqLt3f2QSV4ufQXArv,Grey,Tshirt,Thin,Purple,,,Bob Teal,Mushrooms,Pink Fangs,White
6464,0.199,7738,66.91,https://magiceden.io/item-details/DV32jTXGjCemcZWook3S94DCdwpmsR92NWU9NMbjL3tb,Grey,Tank Top,Small,Teal,,,Ponytail Black,Helix Hat,Pink Fangs,White
6472,7.7,1274,18.63,https://magiceden.io/item-details/42RqurqoP1TyWgoc78fUZ5VhdWVuR5FpVJkAzsoUtHK4,Yellow Flat,Tank Top,Arched,Teal,Facemask,,Ponytail Brown,Mushrooms,Gold,White
6486,2.5,4859,55.81,https://magiceden.io/item-details/CDkcskLT89FuzyU5U18oNviXrkbehvxDVYfQJPQEd5Xk,Blue,Tank Top,Small,Teal,Facemask,,Ponytail Black,,Gold,Black
6499,1,297,89.67,https://solanart.io/nft/4fGGfnr4AordmwivCQWt3pL1PrmFTCfpnyX2LKT9i7sZ,Pastel,Tank Top,Small,Blue,Gasmask Gunmetal,Glasses Regular,Ponytail White,,Pink,Black
6507,0.85,8239,58.33,https://solanart.io/nft/2RqzDjB42fUkHDsRsMMCEpD1ANHdBLx1YtZ8YWCYGQ64,Green,Turtleneck,Scar,Teal,,,Bob Teal,,Pink,White
6515,2,2246,71.61,https://solanart.io/nft/BCDYxHR52Ggfx7thtnv3VKGa8hsyEeAXU7jRXfxS9cSZ,Pastel,Tank Top,Thin,Purple,,,Ponytail Brown,Top Hat,Gold Fangs,White
6517,0.19,2858,87.18,https://magiceden.io/item-details/3cuLkATXh8LSosf8w1tXdysmD97DgStE9Utt6oD2HscA,Green,Turtleneck,Arched,Teal,,Monocle Regular,Bob White,Horns,Black,White
6527,0.2,8044,65.64,https://alpha.art/t/CdK1RodZWfN4n5eZfy78uc14N8aogMBnhC9oTQsxdPFe,Beige,Tank Top,Small,Blue,,,Bob Teal,,Black,White
6535,0.22,5333,76.65,https://solanart.io/nft/HwJ3znqa1UkBsiLd7A1fjpSe4129dW1jduxdtXBpxSHm,Yellow Flat,Tshirt,Small,Blue,,,Ponytail Pink,Helix Hat,Pink,White
6538,2,2813,69.27,https://solanart.io/nft/DU4rq7XMUx398ddopaXoFi2AXewqYQ2na4m4ZPiojo8,Blue,Tshirt,Small,White,,Monocle Solana,Bob Brown,,Pink Fangs,White
6555,0.9,8913,55.05,https://solanart.io/nft/9aQueFDSJs23i4jZm4HE2QhqX3oewf9ZJRFqrDRR2DZx,Green,Bandages,Thin,Blue,,,Bob Black,,Black,White
6560,0.2,7223,69.03,https://magiceden.io/item-details/5fViTRcc1yqvBde91w5oJbeJzZ4gboebJcePQhuLfiid,Teal,Tank Top,Arched,Blue,,,Bob Black,Top Hat,Black,White
6561,33,6969,0,https://magiceden.io/item-details/fejTEyDmMMhNMLgtR7JebNwgCSZaS38MBjEEiSJegcE,Solana2,Tshirt,Thin,Purple,Bandaids,,Bob Brown,,Pink,White
6563,1.4,6115,61.62,https://magiceden.io/item-details/2dzH16tWKpcqhBzsDsmRyJsND2Mend9n6UUVjLpRMB8Y,Yellow,Tshirt,Thin,Teal,,,Ponytail Brown,Mushrooms,Pink,Cyborg
6571,0.5,1382,90.19,https://magiceden.io/item-details/8HYaJsaEfZWwQDNtTrqUvv6jpUiUJjuc5ceCtePZurdg,Beige,Tank Top,Thin,Purple,,Glasses Regular,Bob Brown,,Black,Blue
6572,1.1,4620,70.8,https://solanart.io/nft/35YHppLqxZNWznCRyCiDabPdhhSpR1vaL9UMcg2isSrB,Green,Tshirt,Thin,White,,,Bob Teal,Top Hat,Pink,White
6578,2,6557,53.79,https://solanart.io/nft/35sFAUF9z2nE9YqWYqsSsnV81WeGgi8UrvTpaoLq28Qe,Beige,Bandages,Scar,Blue,,,Ponytail Brown,,Pink Fangs,White
6581,0.199,9096,61.3,https://magiceden.io/item-details/6XbTeUEF9UMGAfFr3kninZ9bYcupboG4NmG3N8PRpu5U,Blue,Tshirt,Small,Teal,,,Bob Brown,Helix Hat,Pink,Black
6592,0.33,6264,71.7,https://solanart.io/nft/Fj21Vs3EUVVdoPztNrjmKPH3yuuCNzaMv1YEX137de3k,Blue,Tshirt,Small,White,,,Ponytail Black,,Pink Fangs,Black
6602,1.5,5454,63.35,https://alpha.art/t/8KcfTfL3yL3yufCp8P5Y5r1nB7BfD7QDhpdUzfbZFY1z,Beige,Tank Top,Arched,Purple,,,Bob Black,Halo,Pink,White
6605,0.2,7850,66.44,https://magiceden.io/item-details/DocLZxNrKdkgWJqUskyyN1ENjz1zByB11Em9VTULvjTX,Pastel,Tank Top,Arched,White,,,Ponytail Brown,,Pink,White
6617,2,2220,71.72,https://magiceden.io/item-details/4MUmpGaXPALKntoMxAxg79ehVbEF5eSYYmtSnBKrnXnF,Grey,Tshirt,Arched,Blue,,Monocle Solana,Bob Teal,Top Hat,Black,White
6620,0.99,2856,79.19,https://magiceden.io/item-details/2UxPbvY8ALNZmHkDBBM94V4JimvAusKdW29oQNGGg66m,Green,Tank Top,Worry,Teal,Gasmask Gunmetal,,Bob Black,Helix Hat,Pink,White
6622,0.4,5972,72.21,https://solanart.io/nft/EbVT684z88RMJNBPdneaY9mBsAXPT5bumNxnntTczspU,Solana1,Tshirt,Thin,Purple,,,Bob Teal,Helix Hat,Pink,White
6625,0.99,7326,60.71,https://magiceden.io/item-details/FL7JVcNC3MH4gc8xCEF11jdnMFUHao25mWFoUQftda33,Blue,Tank Top,Arched,Teal,,,Ponytail Teal,Helix Hat,Pink,White
6628,0.8,8995,55.71,https://magiceden.io/item-details/CSw4WGDc3deHL6PRcwnyp7g6k1jQhq8KJ2kbQRLeTqh7,Beige,Tshirt,Thin,Blue,,,Bob Brown,,Gold,White
6637,1.5,4911,65.59,https://magiceden.io/item-details/Df2jXKusMAkPv85fzzHoLWRqdxG7Au5sRW17SPNxWuQo,Blue,Turtleneck,Small,Teal,,,Bob Teal,Helix Hat,Black,Black
6638,2.1,2955,67.68,https://magiceden.io/item-details/3u9Yj7HBNNajvfg2zdUp1yCdcJfC7ATuD8PKYiouRLn2,Green,Tank Top,Small,Blue,Facemask,,Bob White,Mushrooms,Pink,Black
6648,1.99,2834,69.28,https://magiceden.io/item-details/4XtBWoqeEHeWgqiSYrv9bYKraTPNdAwuXeQSXLaaZey6,Purple,Turtleneck,Arched,Black,,,Ponytail Black,,Black,Cyborg
6650,10,2024,0,https://alpha.art/t/DD6JHS37LZByJe8Brh7qEkxwSyLvU2KWMrMjKkg9CAer,Grey,Tshirt,Thin,Blue,,,Bob Teal,Horns,Black,Blue
6654,1,2524,80.46,https://solanart.io/nft/E72XqefmYN96agfECGfbxrDpK54LpJeMtf1TofNgvfWQ,Beige,Tshirt,Worry,Purple,,Glasses Solana,,,Pink,White
6662,2,4851,60.84,https://solanart.io/nft/53SC7dn3k8Rc8vaGH9e3XUEGRNjjjUCQ58F8DaQxnjrN,Purple,Tshirt,Small,Purple,,,Ponytail Black,Mushrooms,Pink,Cyborg
6666,6.666,191,33.45,https://magiceden.io/item-details/4dbnz1veUR2MS5V8rygwtYtYmSNVgb4611uouz4qVWtJ,Purple,Tshirt,Arched,Purple,,Monocle Solana,Bob Pink,Mushrooms,Black Fangs,Black
6671,1.5,7365,55.45,https://solanart.io/nft/pRrq4SJSgqydxvA2rrCbpcrpbYubEFTeYymoSHQcH1B,Teal,Bandages,Small,Teal,,,Bob Black,Top Hat,Pink,White
6687,0.21,5404,76.46,https://solanart.io/nft/8N9yQaXBMuLb7X9S6cVY9p8pnUWmKoFm2cmN2weJgNT1,Green,Tank Top,Thin,Black,,,Bob Brown,,Pink,Cyborg
6700,0.15,9350,60.74,https://magiceden.io/item-details/4NvJnvjnkvRj9S8sjcmDugNeuUdaDqMxEvoH3WioJ2um,Green,Turtleneck,Arched,Purple,,,Bob Black,,Black,White
6701,1.1,4862,69.8,https://magiceden.io/item-details/GNQK64yQkGUEFpk5u2nxSM2AdThS9A6pgnmK9Zb7zi4C,Purple,Tank Top,Small,Teal,,,Ponytail White,,Black Fangs,Black
6717,0.5,8188,62.04,https://alpha.art/t/2QxfXxPvKfifYBrV7e37zWANBr7GpAPEsKqHwiDaskGU,Beige,Tank Top,Small,Teal,,Monocle Regular,Ponytail Brown,,Pink,Black
6729,8.8,5244,0,https://magiceden.io/item-details/GePZpgnATtPpD95hmS64RdQfZ2X1VqvkxNUxEipJ8z9T,Green,Tshirt,Thin,Purple,Facemask,,Ponytail Teal,,Black,White
6730,1.2,8002,55.81,https://solanart.io/nft/29EyHcZ23X6GCY48HXMjzCZfLDi9GbM2uuahUtZKnLmn,Grey,Turtleneck,Small,Teal,,,Bob Brown,Mushrooms,Pink,Black
6733,0.2,3860,82.94,https://alpha.art/t/CgawfVXwQ2sPujC4zTiv6v7hyENpaUNtJVfpWFwbCi3R,Yellow Flat,Turtleneck,Arched,Blue,,,Bob Black,Horns,Pink Fangs,White
6735,4,132,60.35,https://magiceden.io/item-details/CTiWFA8mkWNZKw9U6KWkTCNsEstrYjqNNmcwCX2ica2c,Smoke,Turtleneck,Arched,Teal,,Glasses Solana,,Horns,Pink,Black
6738,0.29,7893,65.36,https://magiceden.io/item-details/9cLUk6wn6ZoC7CYpenVem5si213qVTCr1WsmqdSjazXT,Blue,Turtleneck,Worry,Teal,,,Bob White,,Black,White
6746,0.7,5047,73.03,https://solanart.io/nft/9jyFGcBZ2eyanD6XJs9NWg6uB1Tn9T6c22nQrB7N24VJ,Beige,Tank Top,Thin,Teal,,,Ponytail Pink,Mushrooms,Black,White
6749,0.35,8136,63.76,https://magiceden.io/item-details/2BYoNr9K3a1DXBunemHmCZ7yAwJnKw9kC76eunwMA6C6,Blue,Tshirt,Arched,Teal,,,Ponytail Brown,Clouds,Pink,White
6781,1,4575,71.98,https://solanart.io/nft/12LPeCztKw2KFcuSny3DD4VWwKZ83JSxw6itZzXonLJF,Beige,Turtleneck,Small,Teal,Facemask,,Bob Black,Butterflies,Pink,White
6789,0.15,5828,75.3,https://magiceden.io/item-details/9w6okgek6ZjaC2W9EjGNYh9tQBHLJtVpgVoTJvhgwoYN,Grey,Tshirt,Worry,Teal,,Monocle Regular,Ponytail Brown,Helix Hat,Pink,White
6790,2.3,8393,43.2,https://solanart.io/nft/CSQZcwHJ8uKPL2bhNayc7h49xjqCRZhh7qiXmEYKaMHN,Solana2,Tshirt,Thin,Purple,,,Bob Brown,,Pink,Cyborg
6791,1.2,7941,56.07,https://magiceden.io/item-details/CYx4u2t55ppvRYcGxZNte4btjsSRiyrDBLsZinBXhXA1,Grey,Tshirt,Thin,Teal,,,Bob White,Top Hat,Black,White
6802,0.31,4313,79.97,https://alpha.art/t/F4fPm5Z1W2ZCf7DWPzZNwJL5UYkYwCnZghk93HBXFc16,Pastel,Tshirt,Scar,Teal,,,Ponytail Teal,Top Hat,Pink,Black
6826,1.2,4531,70.17,https://solanart.io/nft/CujxA6yv6F6kmCqttGSSsr6WAqACVaFHDkgjonP6LAqM,Solana1,Tank Top,Thin,Blue,,,Ponytail White,Butterflies,Pink,White
6837,10,1529,0,https://alpha.art/t/3DHaQ8zdqxorqWunWgmyMMCCpUrSoiZLAkK1gboYcdj9,Smoke,Hoodie,Arched,Teal,,,Ponytail White,,Black,Black
6849,2.4,1119,72.27,https://solanart.io/nft/EiVuDAR6BNv4GaNJNpyH2wu2ebEG5P2vFCffiFXS2VBn,Teal Flat,Tank Top,Small,Blue,Facemask,Monocle Solana,Bob Black,Helix Hat,Pink,White
6850,1.24,1450,82.5,https://solanart.io/nft/Af2kXG3mmvndSo3fkCH2pKzy1KP3o8nzwyTdbcUny8Wo,Solana2,Turtleneck,Scar,Teal,Facemask,,Ponytail Brown,Top Hat,Black Fangs,White
6852,2.2,5006,58.2,https://solanart.io/nft/J1dHBstBvnGpgYqXS84fbzUhWDV6syA9rWTUEqjS2B3e,Pastel,Turtleneck,Small,Teal,,,Bob Black,Helix Hat,Black,Cyborg
6853,1.75,8309,49.04,https://solanart.io/nft/JCSh7SbZ7dbXLdJH3uqbFgVZ7Ye4YV2ApWZMtQPLudn7,Pastel,Turtleneck,Arched,Blue,,,Ponytail White,,Pink,Black
6874,0.4,8035,63.68,https://solanart.io/nft/GBrTQZjSLfrExrzf7FJsd79YpCNYCb46iDmjqvYzVjyF,Teal,Tshirt,Thin,Blue,,,Ponytail Brown,Top Hat,Black,White
6878,0.99,3643,75.94,https://solanart.io/nft/47NYLZUqLwSEWFLaQNA56c2S2tTygYkabb3ZWB9p6Ww6,Teal,Tshirt,Worry,Purple,Facemask,,Bob White,,Pink,Black
6879,1,1620,84.2,https://solanart.io/nft/ABwjD6z8bSukMs9C2tSctH72d8Afzisv6bSjT2J1LHrz,Pastel,Tank Top,Arched,Teal,,Monocle Regular,Bob Brown,Halo,Pink,Black
6884,0.5,6044,70.91,https://solanart.io/nft/4tf1vxyp9UgwMdp8L4PfQoCEe7o9NePmTaVM29unk7hS,Green,Turtleneck,Thin,Teal,Bandaids,,Bob Brown,Top Hat,Pink,White
6896,0.25,4657,79.14,https://magiceden.io/item-details/8DyPerNEFP52FEUncwccGfyC3QPXUStkUHSSkQJAUvgt,Green,Tshirt,Worry,Purple,,,Bob Brown,Helix Hat,Gold,White
6898,1,1605,84.26,https://magiceden.io/item-details/CLTjENTeKAw9mSV8w6eVV4QMmG3rPW1o5RMBxhCLEg8c,Solana2,Tshirt,Arched,Purple,Bandaids,,Ponytail Brown,,Gold Fangs,White
