id,price,moonRank,💎 score (%),storeURL
08-R096-XL,3.89,1967,52.88,https://magiceden.io/item-details/57cVPVVgycvYs5UGtk5bPhjKaVyMPU1CrkxCTKDsmn3D
08-L029-L,3.95,996,60.29,https://magiceden.io/item-details/DdZnJD6tC8XjAkwNLomg36UwhqcvsxuTnBENu7U3HuYQ
08-R108-S,10,3051,0,https://alpha.art/t/FbmEg1hgHEwuouZoQQgV5FfnUd16nfsAguy7frpoxWPY
09-L113-S,0.84,4808,59.96,https://magiceden.io/item-details/6SBQCfBhCeHf6iDuHbfUJthkhnaLBYsh2Q8omQ4hBKTy
09-R068-S,0.85,4493,62.46,https://magiceden.io/item-details/C1UQP4NUXZiZZ2HedXJumbDDPavnZcfK9Vr8xx9JxFcN
09-R084-S,1.5,4379,56.9,https://magiceden.io/item-details/A9EaTYR8fbUuhjMKL7A74oqsSGocX4WY3Bz2MZFCy4qF
09-L009-S,1.5,4038,59.71,https://magiceden.io/item-details/2xPvCrPTgtVw2JzgJBNw8DMNjtCzDzEsovvVCABe3vVW
09-R042-M,2,1592,74.88,https://magiceden.io/item-details/DwczR6X8tBpJJmmGYvwjpEXYGQCEgVhdVELQDh3U361Y
09-R035-S,2,4084,54.33,https://magiceden.io/item-details/BtRXWyKFMddziBpAxFVt93dUAdydNg2mQqmFCXeTiL2G
09-R086-S,2.38,4383,48.07,https://magiceden.io/item-details/7YPN5KFXuhLFwn2Cjxi6uU8hr4Hi97aZZ3s5VW5EZ7nM
09-R119-S,2.6,4448,45.33,https://magiceden.io/item-details/FFPoW52MZwnAJvYuzVhd2ZFMnzwYSyyZvh73kp3tjDt2
09-R076-S,3,1405,66.42,https://magiceden.io/item-details/J869Hig1RpKCrnEHvHFcCtSnuZrBsTcjDYkvcGy5Dy2T
09-L008-M,3,3075,52.65,https://magiceden.io/item-details/BLkGcqp8ygMiESxYcvLc1TTRGmH9hRc5DLbFXh1jsKso
09-L058-L,3,4356,42.09,https://magiceden.io/item-details/2cCyA8TJ49NAXVKarQqUKHbV3JpNc9QGRWzF2ma5ntqc
09-L024-M,3.1,881,69.74,https://magiceden.io/item-details/4wdCyeXxw5s8ii1z4sCLEAH11CTQCexQ7V3MJZ5idp3v
09-R038-M,3.69,1862,55.75,https://magiceden.io/item-details/AiKQKkgXgFsgRxDzjyVgEQNrNmtYngGdox5AtPM1iRkg
09-R072-S,2.5,3440,54.64,https://alpha.art/t/HyZSh46wP8v6fXHkhqE7GJ8PyVfzaCKf65WtJrza7Luy
09-L117-L,10,3284,0,https://alpha.art/t/DjkkERUhbtFAsFqqkkbG4GfftgrJfWpMCii9LgmtmUFF
10-L032-S,0.85,2067,82.46,https://magiceden.io/item-details/FoT5aN54aaAEqYJGgbFSUSJ6UgahQMgfB4L2LVbvrsPX
10-R095-S,0.98,4311,62.66,https://magiceden.io/item-details/2btU6UeX4BD18eVMysf3P1jrwqDJMw8FKyfZX6jLCMew
10-R054-S,0.99,1832,83,https://magiceden.io/item-details/F7Rv2WZageTREMBumrWDRgjJHuaBQz3Try9xgBnZaaZc
10-L017-S,1.29,4253,60.04,https://magiceden.io/item-details/ZWHcmpt7x1qDWJHGdJ2z16JwL56hqjnh6h745g8voqW
10-R018-S,1.5,4591,55.15,https://magiceden.io/item-details/y7p4tirNmZesnnTBaqYYq58Trig8SRcBs4iYba4u6G6
10-L079-S,1.5,360,90.03,https://magiceden.io/item-details/GLT1Mec117EVq4N1sDuo9Mgnf22fuhCBcrvqV2hZfNRz
10-L055-S,1.5,4069,59.46,https://magiceden.io/item-details/HffDgPuBg758t9zdF5f4hzUZRa4ZL8zuvjKfEAAs81Tf
10-R076-S,1.75,1110,81.35,https://magiceden.io/item-details/B76oXnsZ4Kj3EVKJ5Dsv9R541j6gCgMqRmU81bD5huhr
10-R004-M,1.8,2206,71.81,https://magiceden.io/item-details/DN1TpXzJmbJo7Y2eRgTQ3hKZVXqxdMMR2APkhSe3WxJn
10-L041-S,2,3719,57.34,https://magiceden.io/item-details/4grJDigwQuUZdS8yp7nwQqnhDzekDGXNT5heuAC1MuqT
10-L004-M,2,4213,53.27,https://magiceden.io/item-details/6xW9vot84Lzv7YKNeQk8uBKUf7tuwkfJMeN6kBwh4PpT
10-R077-M,2,2932,63.83,https://magiceden.io/item-details/GLR39NCZPkUk6Mkp7qdCXLuwWQcBLB3F6k36Ze377dkR
10-R105-S,2.7,1574,68.02,https://magiceden.io/item-details/GP1tJJTVGEU9wf5dUZkKdQXuCjn9XUfTZkQk5LY87FUZ
10-R106-S,3.5,4613,34.97,https://magiceden.io/item-details/4w685KFcBy1QkgG3zbWC6An3CBw2avE4Zg3WSHSpsH9i
11-L102-M,1.19,2325,76.93,https://magiceden.io/item-details/Gzu9Difs9kyxdFFNBMaKPrX7QXPrpUb51Ccdr1NgNsaA
11-L053-M,1.2,2440,75.88,https://magiceden.io/item-details/9B7nCDZtFz49SwLJp3NaTg3j8ztemaSfPp8LwaQSm4MJ
11-R008-S,1.29,2989,70.46,https://magiceden.io/item-details/6t5zq2w2vMGpwmH3bYbHx5EYFvuw6U32jW4cRDQz3457
