id,price,moonRank,💎 score (%),storeURL,Background,Eyes,Fur,Hair,Mouth,Necklace
5100,2.95,3986,63.89,https://magiceden.io/item-details/2WwWiUDdv84EXSe2aieobHg9j6Pxq93g2hZxbCGkGoQT,Hot Pink II,Squid Circle,Circles,Tall Block Afro,Cute Mouth,OOGA Chain
5109,1.99,2827,78.12,https://magiceden.io/item-details/JASCRK4uL3j9EMqaqGe7f9dXDPa9SCKRRzRDjfUBRonH,Green,Heart Eyes,Brown,Big Afro with Comb,Pizza,Solana Necklace
5115,175,1656,0,https://solanart.io/nft/B6TaD4LBVWuqcjbdkjZrXn7WNd9mxfuUTHq37TWN7TTy,Static II,Flames Eyes,Gold,Lion Mane,Sideways Smile Mouth,Penguins
5119,4.8,9244,24.41,https://solanart.io/nft/9hHJcD4JFivFJgatgFvHabfaLqsMNr9mAouNnEApnt8U,Blue,Squid Square,Trippy  1,Dreadlocks,Sick Mouth,Sollamas
5126,6,6236,24.42,https://solanart.io/nft/Cq1WacAsdkk9V2om1vKp5BZ3WBM3UKPWnWU9AmpLLFP4,Grey II,Squid Circle,Blue,Tall Block Afro,Cute Mouth,Trippy Bunny
5128,2,1631,82.79,https://solanart.io/nft/HEvkMGAMTLLdR6veBRuxpPTsCMky7ekdbZa7xc96BW2G,Orange,Squid Triangle,Circles,Curtined Hair,Straw Mouth,Sollamas
5129,5,6785,32.22,https://solanart.io/nft/5sdHMt82GXkwjdh5CkDzmpeuBGo59GvxL8ggi8h7XL67,Grey II,Hypnotic eyes,Rainbow Synesthesia,Default Hair,Cute Mouth,Trippy Bunny
5141,50,3377,0,https://alpha.art/t/H16mh9fNuTPddMLN4qAz5zqfgmFVXySLCbbREd38HQ4s,Grey II,Zombie Eyes,Zombie,Default Hair,Zombie Mouth,OOGA Chain
5144,3.5,1045,70.13,https://solanart.io/nft/FgimPrYiomPbwMcmaWAv7R5ZtVbDsP1wbuGtTP7hJiJJ,Pixels 2 II,Closed eyes,Gold,Lion Mane,Cute Mouth,Trippy Bunny
5145,1.4,9895,55.81,https://magiceden.io/item-details/9HDvY8yyzVuyy9ZSkmmBVrWwTQFsHwwJfzCSoxwjBoFz,Blue,Alien Eyes,Dark Brown,Dreadlocks,Sick Mouth,Sunrise Rebels
5181,2.42069,1889,77.56,https://magiceden.io/item-details/E8CJb5Atv54tJaSjmxwTsLXMQTc7M2ojuKLTYeVEe6HW,Solana Gradient Inverted II,Double Eyes,Green,Bowl Cut,Angry Mouth,Solana Necklace
5195,2,1468,83.44,https://solanart.io/nft/5gDhXtfYdFBwTwTgDz6WtN1BKyTezo3H176mSNnFUfKg,Red II,Round Eye,Yellow,Flock of Seagulls,Bubble Gum,Rogue Sharks
5202,1.95,9253,52.88,https://solanart.io/nft/Byyp5sQFGZav1FLjEcitUfaU69Q4kG24AW9cnSpasTZ4,Blue,Double Eyes,Dark Brown,Dreadlocks,Sherlock pipe,Sunrise Rebels
5223,2.5,3202,71.52,https://magiceden.io/item-details/CnmFA93kheTgGTAMEzNXfM1n4UF7MFoEDfRFfA692ad,Orange,White Laser Eyes,Blue Camo,ManBun,Bored Mouth,Geckos
5236,2,7902,57.77,https://solanart.io/nft/7eYKcSDbPyWz4ZZik2W7u3QmGRZBPvNFav8toof9fAn9,Grey II,Squid Circle,Static SR,Default Hair,Squigly Mouth,Sollamas
5237,1.3,9876,56.89,https://magiceden.io/item-details/4LkqyvTgWMoxHVX4GMQgJmYdwLkgBMqj728Xz2JrBZdb,Blue,Red Laser Eyes,Dark Brown,Mullet,Sick Mouth,Sunrise Rebels
5267,1.8,2655,80.71,https://magiceden.io/item-details/3NbFeangZ3QHphmY72dvw1KjmE3BaDLztTXwUB5gypeC,Red II,Solana Eyes,Grey,Bowl Cut,Zombie Mouth,Normal Chain
5272,2.2,4554,69.13,https://magiceden.io/item-details/4xNVYc6dESrQBRGrS9aLMcTNWArC3HfhPiVZ5dunbVJE,Yellow II,Googley Eyes,Cream,Mohawk,Insect Mouth,Sunrise Rebels
5327,1.77,716,88.74,https://magiceden.io/item-details/34V9v75HTXCACcLarss8uahNsxEk4stcVhZitnxcSATQ,Sribble 4,Googley Eyes,Camo,Mohawk,Smile mouth,Piggies
5343,1.99,6095,65.08,https://magiceden.io/item-details/34Jk52K7e2V7UtT27PzMzwyYgjT1KPrvnWkK8vLfdW6g,Green,Closed eyes,Green,Lion Mane,Insect Mouth,Piggies
5344,2.5,3074,72.03,https://magiceden.io/item-details/EctpHrg1ffHhK4R1FsjGfEJHVBH8gPDrRXrp7DTewWwR,Orange,Squid Triangle,Blue Camo,Curtined Hair,Fish Mouth,Geckos
5357,1000000,8859,0,https://solanart.io/nft/CKMvAcmTFLtCctLvZWAs7nK4RQ7Jv5tLvZxh796agL45,Blue,White Laser Eyes,Trippy  2,Default Hair,Sick Mouth,Sunrise Rebels
5359,1.99,7147,60.88,https://magiceden.io/item-details/E9TLbcfs8gPamGkuhcKumrccgcgTBizXzVpwbxX35db9,Grey II,Squid Circle,Alien,Default Hair,Squigly Mouth,Trippy Bunny
5370,2.69,7012,54.42,https://magiceden.io/item-details/EwMpSFWFax2bM5gix34ZHsex3YZmHKwByEAoC86Rn85p,Grey II,Gold Laser Eyes,Cheetah,Tall Block Afro,Squigly Mouth,Normal Chain
5417,1.2,3196,84.55,https://magiceden.io/item-details/8T6Qwi2z6d5zoHnMjFi8hY26QHFjkUDgKXYBDu6971HP,Green,3 Bars Eyes,White,Big Afro with Comb,Robot Mouth,Sollamas
5490,1.29,8000,64.48,https://magiceden.io/item-details/Hc6vgevXkXd6KWdi8KykF6TrBRAJyGhLFGfjtn9rjsdR,Blue,Squid Square,Solana,Mullet,Sherlock pipe,Solana Necklace
5495,2,9431,51.67,https://solanart.io/nft/7G4yC4pKGapppHpyHWdEXTH44GrV2izob2TBbxerQuhy,Blue,White Laser Eyes,Dark Brown,Mullet,Bacon Strip,Piggies
5579,49.5,7403,0,https://solanart.io/nft/BhDkiHFjRt6HZSs91dCqxQsubZLyBT2HQoTNRdwdGdyY,Grey II,Hypnotic eyes,Circles,Default Hair,Squigly Mouth,Penguins
5588,1.5,8306,61.16,https://magiceden.io/item-details/jWPRc5DpYeuSQqpf1tnvntbZerf5GLiRfHPb2LV9M2W,Light Green II,Squid Square,Dark Brown,Mullet,Bacon Strip,Geckos
5642,7,8074,7.08,https://alpha.art/t/AiiVy6tw7pYC21c9nP7Tij8FMS9toQhPPSnBd33hMdoN,Blue,Red Laser Eyes,Solana,Mullet,Bacon Strip,
5658,1.6,925,89.61,https://magiceden.io/item-details/4c6gusg5avDS5P5hrFd8Fx3nHbVEWVCXz2sX4S49c75b,Sribble 2,Robot Eyes,Tiger,Flock of Seagulls,Angry Mouth,OOGA Chain
5668,5.6,1831,45.99,https://solanart.io/nft/9ZzfM8Jzj1CcLaR84DQcLAt2avJXYPRweyx2WHThqrKP,Orange,Solana Coin Eyes,Circles,Curtined Hair,Bored Mouth,Sunrise Rebels
5673,2.6,992,79.34,https://magiceden.io/item-details/5Ai73LXm4rzynDR2K5zN2iNm4p2BxHmg9mkSkHNEqVUo,Static II,Flames Eyes,White,Big Afro with Comb,Pizza,Turtles
5680,69.690002,7066,0,https://solanart.io/nft/66nuGac3PaDM8cvEYCf6XjVKw3DcuFQtZhi8uN95Eaaj,Blue,Plus Eyes,Circles,Dreadlocks,Bacon Strip,Rogue Sharks
5681,10,1748,2.32,https://solanart.io/nft/2ytkaXKruD5Jkb67DnVJbphRNezK4MTRrXZKuainWoTR,Pixels II,Alien Eyes,Rainbow Synesthesia,Tall Block Afro,Cute Mouth,Sollamas
5686,1.09,7136,69.92,https://magiceden.io/item-details/7fDDuJUhrhqGwRFibEQYZZRR3MnK1B7NGCRe51cyuVHY,Grey II,Squid Circle,Pink,Default Hair,Vape,Sollamas
5706,1.8,5427,69.64,https://magiceden.io/item-details/5QC5H9EBA7FbKMdur8hygHnzXj5wGJa57qfGe4erDxED,Yellow II,Flat Eyes,Green,Afro,Smile mouth,Solana Necklace
5716,225,7010,0,https://solanart.io/nft/BucT3vsb1NZTGsnZTYpzeMWPbSLBRvYVHgKB3YteYPHk,Grey II,Hypnotic eyes,Purple Amber Synesthesia,Default Hair,Vape,Penguins
5739,1.499,1769,87.25,https://magiceden.io/item-details/8snFQhfypXqtm9uJJ4B2SHwRsuk6Yd3QuTMCneTTTcrY,Green,Flames Eyes,Zebra,Big Afro with Comb,Tongue Out,Normal Chain
5758,2.5,2268,75.25,https://solanart.io/nft/HSUWEP8EbdZj37jNovmRkh7Wb54ieCCnwAfZE2JHBsT8,Orange,Squid Triangle,Cheetah,Curtined Hair,Straw Mouth,Normal Chain
5762,2.5,4359,66.91,https://magiceden.io/item-details/Eq2Vq9hEmkwUYZKm8JDrazTgHQ8RgAKEJfPhWTwN5LQ3,Pixels II,Gold Laser Eyes,Rainbow Synesthesia,Default Hair,Squigly Mouth,Turtles
5766,3,3502,65.33,https://magiceden.io/item-details/Dy7cTnGp3QW44RQo1xVSmugvwGpSCDdVybvRN531k7Hx,Nude Beach,Bored Eyes,Trippy  1,Tall Block Afro,Squigly Mouth,Piggies
5767,1.2,8950,61.59,https://magiceden.io/item-details/2iNiBEChSM7TF781ck7SVpEhU3pJwMbGsg9a4FH5j2VV,Blue,Squid Square,Red,Mullet,Bacon Strip,OOGA Chain
5768,2,9707,50.56,https://magiceden.io/item-details/Ec657ZZYh82WZE7Hv13kJFfXvcmN5uJCXkAuHEKXPpev,Blue,Justin Sun Eyes,Dark Brown,Mullet,Sick Mouth,Normal Chain
5773,1.95,8785,54.74,https://solanart.io/nft/8GMmLW5jpPhYWCBPvZ4MhRAHEVyDPqLs17Shm7K13zEg,Blue,Closed eyes,Static SR,Dreadlocks,Sick Mouth,Sollamas
5775,2.5,3648,69.74,https://magiceden.io/item-details/DDG4mPgTaFQxxPtYi9CMgCPjci7Jwpj32r6f8mp7NBVr,Red II,Blue Laser Eyes,Rainbow,Default Hair,Cigarette Mouth,Turtles
5790,3,4017,63.27,https://magiceden.io/item-details/AFqprbb7ZoTjEGcB3f5VVEot1KZbVr8UjfZxgyJhdZSS,Green,Heart Eyes,White,Lion Mane,Sideways Smile Mouth,Penguins
5801,1.05,7123,70.38,https://magiceden.io/item-details/CjUEUARGFLMtAhha1nAbbtmK9YcEK9pxraNQkvWpdPdY,Grey II,Hypnotic eyes,Trippy  1,Default Hair,Vape,Turtles
5810,20,2334,0,https://solanart.io/nft/6o6HkYAfbVLBXP9La3PHYQSqkwF8hmuWyfFnZvPLzjkC,Static II,Closed eyes,Static SR,Lion Mane,Fish Mouth,Piggies
5816,2.4,1968,77.45,https://magiceden.io/item-details/xDKzeiXbZsR9aA3vMi3UkGDakMFVwzhYsjMmoNVYj8T,Static II,Closed eyes,White,Lion Mane,Robot Mouth,Turtles
5826,2.369,4729,66.74,https://magiceden.io/item-details/A5ziygBh9Vq5WGC2xidPaZGAFk6Bgs8waF6cJcJrHoNm,Hot Pink II,Gold Laser Eyes,Rainbow Synesthesia,Tall Block Afro,Squigly Mouth,Rogue Sharks
5830,25,9170,0,https://solanart.io/nft/CBkhFmP6ujpwB2i5MSd5j3c7gyfij6hB52jJVY8pGWHV,Blue,Angry Eyes,Dark Brown,Dreadlocks,Sherlock pipe,Geckos
5850,2.5,8650,49.78,https://magiceden.io/item-details/HwUCUHnwLB1eCpgtv37cLTGS39qWzPzsrsJnoxUE5ra3,Blue,White Laser Eyes,Red,Mullet,Bacon Strip,Sunrise Rebels
5866,4.5,116,63.84,https://solanart.io/nft/DmxVTe9kRN1fWwXveisAs68YF9RdHhZMi8gFuk2FQsro,Rainbow Synesthesia  II,3 Bars Eyes,Alien,Big Afro with Comb,Robot Mouth,Geckos
5875,3,6399,53.77,https://magiceden.io/item-details/AmjzXzjv7NpY5XWce45PBgGHyKW57ezo2q33SSU124sE,Sribble 2,X eyes,Dark Brown,Mullet,Vape,Piggies
5910,69,28,0,https://alpha.art/t/ETHWkSuanbihxE5W7GwcL7KccBGQkfN8sNbJ9gn4oMtR,Golf,Solana Eyes,Yellow,Bowl Cut,Angry Mouth,Sollamas
5911,6.69,4834,23.11,https://solanart.io/nft/C6WNZKTeNYdKwfWXbBK6Xafh1iLMEftqQJFK3vMdSQJ8,Red II,Blue Laser Eyes,Rainbow,Default Hair,Zombie Mouth,Turtles
5928,2,9683,50.66,https://solanart.io/nft/5GWiDK4n58qGsEu7fcnHQbTPuaBbhHbgiPKUy2YtS7XV,Blue,Blue Laser Eyes,Dark Brown,Mullet,Sick Mouth,Penguins
5937,3,6175,54.66,https://magiceden.io/item-details/A7ZUsVKm2w4d8otvSwZFu9ueyrjBqL6qGyDAAW5qPTbY,Light Green II,X eyes,Zebra,Mullet,Sherlock pipe,Normal Chain
5959,15,5103,0,https://alpha.art/t/76HnNwtKop14nr6WF7t8jYf6PQCzXj1n33LrEHq1iwWj,Green,Heart Eyes,Static SR,Lion Mane,Cute Mouth,Rogue Sharks
5963,4,4721,50.46,https://magiceden.io/item-details/8rEBERpGKx1QKaFo7hPiQZiVk5UiaKjmqVFp4o5APkWG,Green,Justin Sun Eyes,Static SR,Lion Mane,Sideways Smile Mouth,
5979,18,6645,0,https://solanart.io/nft/34R53D9yukTq1x5Y4ttgnkbo16hiWr3Qar7eX9mZGTSq,Matrix II,Round Eye,Dark Brown,Dreadlocks,Sick Mouth,Geckos
5997,24,5995,0,https://solanart.io/nft/5Rwx3bSUVL2xJb4WTfNZBXbMugPc2yFDbv6TX5kym1wW,Hot Pink II,Hypnotic eyes,Purple Amber Synesthesia,Default Hair,Squigly Mouth,Trippy Bunny
5999,1.89,7103,62.06,https://magiceden.io/item-details/3t1zfYdGdDWWaDK44VD4J4Wo643QBkjwtgc13wAiwFQL,Light Green II,Robot Eyes,Dark Brown,Dreadlocks,Bubble Gum,Turtles
6002,9,2758,8.29,https://solanart.io/nft/8wiu2F9KM3eX8XS327Qfs3wU2NSJJuLkt1nGYKQWDuyo,Static II,3 Bars Eyes,Green,Big Afro with Comb,Sideways Smile Mouth,Penguins
6026,2,1736,82.37,https://magiceden.io/item-details/6KWpB7VbGcRAFntLyp4ZHJLUatvcqmvy65mjAxchxgdq,Red II,Solana Eyes,Yellow,Bowl Cut,Angry Mouth,OOGA Chain
6027,3,6189,54.6,https://magiceden.io/item-details/8ya2tmHyKDLzSF3E2u6i29vVVji2vRecC4rzM44c9BMx,Grey II,Bored Eyes,Solana,Tall Block Afro,Vape,Turtles
6029,2.22,5428,65.44,https://magiceden.io/item-details/BsfbrC7K4zJHTpwAsM8TDWvgCahBDqCMd3RQPizAtRFJ,Matrix II,Robot Eyes,Red,Dreadlocks,Bacon Strip,Trippy Bunny
6031,4.9,5961,36.51,https://solanart.io/nft/GcG1b364rREjPnfjB4VwF5SAobo7QuhLt97w1EH7tG9y,Green,Justin Sun Eyes,Zebra,Default Hair,Robot Mouth,
6038,2.5,6597,57.98,https://magiceden.io/item-details/EFBS8yjxZC9xQhm4p8v88FpVVbYdaVN6Q1XUFQHzgVeV,Grey II,Bored Eyes,Cheetah,Tall Block Afro,Cute Mouth,Sunrise Rebels
6046,2.2,5471,65.47,https://magiceden.io/item-details/FeZiD5NpunoAGPkUz6W9PG3cofrQEavbPxdH1NLdS2x,Orange,White Laser Eyes,Blue Camo,Default Hair,Bored Mouth,Sollamas
6050,1,7949,67.58,https://magiceden.io/item-details/EvFonxjaGZ3k1V2xz58VS9RG7P1LpNGreK9txm5GgJa5,Grey II,Squid Circle,Green,Tall Block Afro,Cute Mouth,Sollamas
6051,6.6,5463,21.5,https://alpha.art/t/7MiqXJ6DrdHhEeCHnw9NXVPEr35KS4BC1qRUzAJnSjU5,Orange,White Laser Eyes,Circles,Default Hair,Zombie Mouth,Turtles
6080,2,6224,64.46,https://magiceden.io/item-details/7U63wQDxLDGcT8EkAE2zkgmKecP8RDQi7ixAxJtj882e,Hot Pink II,Bored Eyes,Green,Tall Block Afro,Cute Mouth,Penguins
6092,9.99,8991,0,https://solanart.io/nft/C61ditg8BsLsJA2Tj8UrjBvuo7mZxPRqmC2bwLC2PjB8,Blue,Red Laser Eyes,Dark Brown,Mullet,Insect Mouth,Geckos
6128,5,4938,39.6,https://solanart.io/nft/E9twS2RgxQSLtSheDTCihJsaRN1aiiUQ8bTdpFERybzb,Hot Pink II,Bored Eyes,Blue,Tall Block Afro,Sherlock pipe,Turtles
6146,5,2215,50.46,https://alpha.art/t/DC2Eb8hDrShQxpjw9HM3ziF6wySV6nVnmVHsgMqqczjz,Red II,Round Eye,Tiger,Flock of Seagulls,Bubble Gum,
6156,12,668,0,https://solanart.io/nft/4eZTcWJuhUBhetHMTjtW68s62qaAJbmZNgSw3FHFcKmR,Stained Glass II,Googley Eyes,Solana,Afro,Insect Mouth,Geckos
6178,8,2062,21.07,https://solanart.io/nft/56P11T6FrxvL9BozQKLBEdfXLZwy8mtKvUhCcP3jGUgX,Light Green II,Robot Eyes,Robot,Dreadlocks,Robot Mouth,Turtles
6189,3,4988,59.4,https://magiceden.io/item-details/BpddD3R6anDaVpRpnQcvQkEaV1wuYiaXrEwmVYahfBRk,Green,Justin Sun Eyes,Alien,Default Hair,Sideways Smile Mouth,Turtles
6191,5.5,6784,27.23,https://solanart.io/nft/EbSNzywGme2uGLinnnpA8vRjeo2At9FAmifEEMtciJxR,Matrix II,Hypnotic eyes,Red,Dreadlocks,Sick Mouth,Solana Necklace
6192,17,1747,0,https://solanart.io/nft/66yr3JndWTwNM9KZEK57oaR86BfwSDkfxm6VKSbeB5Qb,Sribble 2,Heart Eyes,Brown,Big Afro with Comb,Robot Mouth,Normal Chain
6193,7.77,11,31.56,https://alpha.art/t/AcineiwrNs9ji27uDyPKvqG1742UjYubGjPqCyj4thu5,Rainbow Synesthesia  II,Heart Eyes,White,Big Afro with Comb,Tongue Out,Rogue Sharks
6200,2,7604,58.96,https://magiceden.io/item-details/6aU7gUQXyM8369Ks2AwTFTDyEnumCqK73sxceds8AnvE,Light Green II,Squid Square,Zebra,Dreadlocks,Sick Mouth,Solana Necklace
6221,1.9,4587,72,https://magiceden.io/item-details/Bdnpm3w37XcSwwZyZzH35jXYvVCQi7N1cnrnBAL773QP,Sribble 2,X eyes,Trippy  1,Mullet,Vape,Piggies
6234,15,441,0,https://solanart.io/nft/EPG8BbeTu2oCw4Soq9LvGL92X3Yb5LxvWP9FHcyjcyV,Sribble 1,Squid Triangle,Blue Camo,ManBun,Zombie Mouth,Solana Necklace
6244,2.15,7652,57.27,https://magiceden.io/item-details/De9Y5oPzCJFGrTzSvkVispKGRRWYbGHPSWEThmiiz51m,Blue,Squid Square,Cheetah,Mullet,Fish Mouth,OOGA Chain
6252,5,1521,53.23,https://solanart.io/nft/6HPSXqxb28VwAxUnFUAqY2hbbQD5c1Sukind9UHAmrh6,Red II,Solana Eyes,Yellow,Flock of Seagulls,Angry Mouth,Normal Chain
6316,2.1,8415,54.72,https://magiceden.io/item-details/8JgiDvajLKGFvEi1cTsQve1oCroQ8MXfjgZ7TyTotAGe,Blue,Angry Eyes,Purple Amber Synesthesia,Dreadlocks,Sick Mouth,Sollamas
6324,69,280,0,https://alpha.art/t/6BUznriqtiNnUbeGryBQqjmZJAaA75ACz7X9ZM4JJU5u,Sribble 3,Double Eyes,Yellow,Bowl Cut,Bubble Gum,Sollamas
6325,1.5,9251,57.38,https://magiceden.io/item-details/8tK3eCjmCNDexMVAmo1qYbx9ZTUADJtNGtv6NYsBWtn2,Blue,X eyes,Red,Dreadlocks,Sherlock pipe,Solana Necklace
6338,1.5,9585,56.05,https://magiceden.io/item-details/96ZBNynyX35VLpxdK7oGpvcaLGeskG69wTddrSwMqzx5,Blue,3 Bars Eyes,Green,Dreadlocks,Sick Mouth,Sollamas
6339,1.6,2912,81.68,https://magiceden.io/item-details/E9izmmYbPYDEkqe9BQZoFTZd7PJjDgaoDcFcHtcSC7rw,Yellow II,Googley Eyes,Camo,Mohawk,Mouth Juul,Solana Necklace
6349,1.4,8089,63.02,https://magiceden.io/item-details/Vmod2z9yn97QB9soNAXSjDKD3DeZ3tPTUSm9iLtAnjJ,Grey II,Squid Circle,Solana,Default Hair,Squigly Mouth,
6350,2.5,3403,70.72,https://magiceden.io/item-details/2grVNQ1yFJSLhhgkVB2cVpG24mugMhE9ZNQ4itvW3mG7,Orange,Squid Triangle,Cheetah,Curtined Hair,Fish Mouth,Sunrise Rebels
6356,2.2,9724,48.5,https://magiceden.io/item-details/BLyKFD4AxsMYA6RoUCbh8nD4eniMhgYtid4EuvSP9sBV,Blue,Robot Eyes,Green,Dreadlocks,Sick Mouth,Geckos
6380,2.5,3899,68.74,https://solanart.io/nft/AAMKMRFTQ4wkQtxN8r1TDsq2MCqYwQeHwmxJ4iGVDcAc,Orange,White Laser Eyes,Blue Camo,ManBun,Fish Mouth,Penguins
6385,2,6474,63.47,https://alpha.art/t/6TzuwpqLJmQuMnZbpdA2hcZJ38nejeKSajs7JwcYBcPh,Light Green II,Robot Eyes,Rainbow,Dreadlocks,Sick Mouth,Rogue Sharks
6396,2,6786,62.22,https://magiceden.io/item-details/AUoU6iNqPAkTNag2878dD9Y8EpPMvR9YugkETcC9EEdi,Grey II,Squid Circle,Blue,Default Hair,Vape,Geckos
6408,2,7410,59.73,https://solanart.io/nft/AZ8rFe2hvEtt2yoRzsdKHxDSbLxfVCReMS7ooE4y4sYL,Sribble 2,Flames Eyes,Green,Dreadlocks,Sick Mouth,Piggies
6415,1.89,6069,66.18,https://magiceden.io/item-details/DmRXMurZkkStdBrjacqtEHBBo4897Zb3DdMD7zaDtRwN,Grey II,Gold Laser Eyes,Blue,Tall Block Afro,Vape,Geckos
6427,10,7312,0,https://solanart.io/nft/HnfyGD7qC1PxyfusDaRq21ZTyfH79on9jqkWRwpLerKR,Grey II,Alien Eyes,Cheetah,Default Hair,Squigly Mouth,Sollamas
6432,5,7936,27.63,https://alpha.art/t/2oAwqwCzxPG8EAgaxN5Bwehmj6Bjcyh4B4M8jLuF1zwj,Grey II,Hypnotic eyes,Cheetah,Default Hair,Squigly Mouth,Sunrise Rebels
6439,1.3,6038,72.21,https://magiceden.io/item-details/FHAWLG7aJVuKEQsppFnx13EQ72Z2jtbjAPcYoxpw5yPz,Yellow II,Red Laser Eyes,Green,Mohawk,Insect Mouth,Normal Chain
6447,2.97,7850,48.28,https://magiceden.io/item-details/5YkTRnnHPiV5tmbYCgMyYna7LL5jiaHQhdLBRjt6ixb4,Blue,X eyes,Purple Amber Synesthesia,Mullet,Insect Mouth,Sollamas
6456,1.89,2539,80.27,https://magiceden.io/item-details/7iwAPZHiGpNGYNiEGLNUFWpxqYxuAh4dCrhjXEeyoWAH,Sribble 2,Angry Eyes,Green,Mohawk,Mouth Juul,Rogue Sharks
6462,4.99,500,57.4,https://solanart.io/nft/HxxhHZAMyujCvUokJxXaHc5SMREFE3RusPYFXmigbKCM,Stained Glass II,Googley Eyes,Camo,Mohawk,Robot Mouth,Solana Necklace
6465,2.65,6268,57.79,https://solanart.io/nft/A8QTLHtpyQ9HnFNC8nzf1MrZXL7QktkkAKYBHgxFaDBC,Grey II,Bored Eyes,Trippy  1,Tall Block Afro,Vape,Rogue Sharks
6498,2.5,8336,51.04,https://magiceden.io/item-details/CnDs7ko3q3GAi6q8CYGkiJPYMB2uQ6ArKfyRcqmPJ9kz,Blue,3 Bars Eyes,Red,Dreadlocks,Sherlock pipe,Sollamas
6499,2,8437,55.63,https://solanart.io/nft/CpLWmQ5aQ9c91X4xGUmgP4DgirgJyh3rHjLmNw4hsyAm,Blue,White Laser Eyes,Circles,Default Hair,Sick Mouth,Penguins
6501,2.382727893,1572,79.2,https://magiceden.io/item-details/J7QXUFzP9mRvzVcuWNSht9BSLcKG9WH89sspkwUBdKSP,Dark Pink II,Flat Eyes,Solana,Afro,Robot Mouth,Rogue Sharks
6506,1.99,4811,70.2,https://magiceden.io/item-details/5rujExK312cjWWjgawqq4wWBqesv4r7SDvKkYPHYQnPM,Green,Justin Sun Eyes,Brown,Lion Mane,Robot Mouth,Trippy Bunny
6507,6,8218,16.51,https://solanart.io/nft/G35dzVEcR98dJhjKiPUa4WuZkNBCTb4hzxCt8zsWx4Lm,Blue,Closed eyes,Gold,Dreadlocks,Sick Mouth,Solana Necklace
6510,8,7778,0,https://solanart.io/nft/jtyefkzqaxBNGQATLYhA5KL8tSnH6nTM5Bjvo21FtUk,Blue,Squid Square,Rainbow,Dreadlocks,Sherlock pipe,Normal Chain
6546,20,8031,0,https://alpha.art/t/5eMAnEPFXmRj9KL1Lv3DL1MYXFSaGgzdQ1kfuBbhPuco,Grey II,Hypnotic eyes,Static SR,Default Hair,Squigly Mouth,Geckos
6575,20,7096,0,https://alpha.art/t/75oDVjgKjXkdj4sxn6Xa53mfZU5XT4CHJX8ka3hyakNJ,Matrix II,Red Laser Eyes,Dark Brown,Mullet,Sick Mouth,Sollamas
6606,2.8,2646,70.74,https://magiceden.io/item-details/GDnH3kR9a8qMvBAFeiYep8rn3YmkXkqAFQXvHJ8c9SZC,Pixels II,Gold Laser Eyes,Blue,Tall Block Afro,Vape,Rogue Sharks
6636,2.5,4824,65.05,https://magiceden.io/item-details/GBPvRCQ5Zxf58bd2WZbScC9Zqn7t5eDvSff9GXGtRicX,Matrix II,X eyes,Trippy  2,Mullet,Bacon Strip,Sollamas
6641,8,1250,24.31,https://solanart.io/nft/8YXzWsspPfuLEfF4KWrri1CMrXxUQnDdAFn1WEePjLT,Static II,Heart Eyes,White,Big Afro with Comb,Sideways Smile Mouth,OOGA Chain
6642,9,409,17.67,https://solanart.io/nft/C8h3fu7oVokgyvwaK6gwXvgGpD96zT7riZa3R5xvLJF1,Stained Glass II,Zombie Eyes,Cream,Mohawk,Mouth Juul,Turtles
6646,2.5,8282,51.25,https://magiceden.io/item-details/G5KvvvrHpY3u347SaxwB3hnA4ZeBTZVwQ6VA7A6aiNpF,Blue,X eyes,Cheetah,Mullet,Bacon Strip,Piggies
6648,2.5,2999,72.33,https://magiceden.io/item-details/56s63XJ28oFVtqz5joGBL7VhRFxqM8GgSYWAG1WsYVWS,Orange,White Laser Eyes,Trippy  2,ManBun,Straw Mouth,Trippy Bunny
6653,1.25,9010,60.85,https://magiceden.io/item-details/gq3thUCuxwfsK3cRFNi3XRkQshozRyVQv6FLvAEYqgx,Light Green II,Red Laser Eyes,Dark Brown,Default Hair,Sick Mouth,Sunrise Rebels
6695,8.5,391,22.74,https://alpha.art/t/9LPC1GuRzMqyPyYxHCiJg5oEwFsxeFW5p1MDZUhvWVeZ,Sribble 1,Wink Eyes,Trippy  2,ManBun,Zombie Mouth,Rogue Sharks
6696,3.88,3692,55.77,https://solanart.io/nft/CKKJfkde7XCsGhKevxmbpWfSxdv9eciZV5kCYeFKDp6U,Yellow II,Googley Eyes,Solana,Afro,Smile mouth,Sollamas
6699,9.75,9708,0,https://alpha.art/t/839GQbvSoKFrzoPuPoHLvKWDktZmFuM3dSx5BkKsYPn5,Blue,Justin Sun Eyes,Dark Brown,Mullet,Sick Mouth,Geckos
6712,1.4,7569,65.1,https://solanart.io/nft/Geuqn2XP7fKdnTWWbpNaxs3jFY83jax18Us1s3nQEsFu,Blue,White Laser Eyes,Trippy  2,Default Hair,Fish Mouth,Normal Chain
6720,2.5,3352,70.92,https://magiceden.io/item-details/CAPrDMi2i4qeY9xsnucrEEphFG6AFby1tWdQGdnLtYyJ,Hot Pink II,Alien Eyes,Alien,Tall Block Afro,Sherlock pipe,Penguins
6721,0.99,8221,66.59,https://magiceden.io/item-details/AyDoXBfNB9HWgnnmwPkBQaMhNUAUuEfQGhpdyHvzv5Fa,Light Green II,Gold Laser Eyes,Red,Mullet,Sick Mouth,Piggies
