id,price,moonRank,💎 score (%),storeURL,Background,Body,Earrings,Eyes,Face,Hat,Head
2807,3.33,333,81.03,https://magiceden.io/item-details/FDYTktmPVkdxKzaEMbf3xQCtNuhNYL6tJcXG9ooRXJq5,Pomegranate,SkullBomb,PocketMonster,Skii,BaconBoar,ShellRed,RedHead
2808,2.5,1526,79.77,https://magiceden.io/item-details/EWijPfuEmkdo4LCMDYahMwqrD1y9qEAqUdnZhvBgYi6k,Pomegranate,SweetChocolate,PocketMonster,StarryEyed,GramGram,BeepBoop,Clay
2811,3.612,807,74.41,https://magiceden.io/item-details/8oc5kkAKkKaTEn7FLsEKoKbzkK9oJLpojqzGPrYiYjA9,Salmon,FlyTrap,Bone,Tycoon,Baztard,Crab,GrapeFlavored
2817,4.99,294,64.74,https://magiceden.io/item-details/54TaUVUgGsE7Z8HPCZAWeiSUeXx1ePt9UENBgaRCsS9Z,GrannySmith,Plug,Flag,Vengeance,RuffyDuck,Sunnyside,RedHead
2823,2.7,1328,79.36,https://magiceden.io/item-details/2EW7CgUdwhjjtBtuvEfxe2b93wwnQUWj2C3iNjy1YgvQ,Leather,Bat,Gold,StarryEyed,Baztard,Crab,CottonCandy
2824,2.9,225,86.2,https://magiceden.io/item-details/CCZB8AjeKfcJGoscsznc8qgKghqMyYL2yTRBhqviK5he,Cyan,Plug,PocketMonster,StarryEyed,ShinRaShiFlood,ImmortalBlade,BudGreen
2829,4,4044,44.6,https://magiceden.io/item-details/2MunHuWZ5SE898mZeb9WYUVahneHnt9EwEkTLFHPMs59,Tangerine,DeathAngel,None,StarryEyed,BaconBoar,Sunnyside,Blonde
2832,3.5,3839,51.24,https://magiceden.io/item-details/2byXh1ffgByYrVLeuHjBVzZWAFmeEBDvZJvpnEPCJsfo,Pomegranate,DeathAngel,None,Steamboat,WickeyMouse,SaiyanHair,DustyBlue
2836,5,2535,46.69,https://magiceden.io/item-details/Am8LxKNTovntkBPatZ5yhQwpDxnXp7nebdWwj5jPM929,GrannySmith,Thug,Silver,ClassicToon,RuffyDuck,GoonGoon,Night
2839,2.85,3912,57.16,https://magiceden.io/item-details/2Lv19axVDjaddLeBZmSfetcSCgW17CsM6oaaWy7WenRg,Salmon,SweetChocolate,None,OhGodNo,DingDong,AllSeeing,DustyBlue
2851,10,4694,0,https://magiceden.io/item-details/BmyHeJJJyH8TY76nq2u6reWoCGcVmofcymfVsVPkskoW,Cyan,MegaGoon,None,Steamboat,DingDong,Gluttony,GrapeFlavored
2852,8.4,928,25.57,https://magiceden.io/item-details/BYb7YusYNPmZaSkt5m74q8tv4Nhexmxjgm8FUT92Qbys,Cyan,MegaGoon,GoldPair,Unamused,BaconBoar,RabbitSeason,Clay
2853,3.1,1052,77.57,https://magiceden.io/item-details/AtivSB2xaJQDDrGZ7fDY5fwPBriX9VbBG5vdeCfK7Tgp,Mustard,StreetPirate,Gold,ClassicToon,BaconBoar,ShellRed,GrapeFlavored
2862,4.15,3204,49.83,https://magiceden.io/item-details/EHGiYLh8uA3RYgiXD1anwtzyDiox9ttJDNgJqB13nExN,Pomegranate,MoneyBags,None,CuriousJorge,GoodBoy,BandanaBloodz,Night
2864,2.99,2960,63.39,https://magiceden.io/item-details/7sUxorUHmrSRZdNNGLsc8CU1XUcotcqTWrnsGdVy7Dp4,Tangerine,Hockey,None,Unamused,BaconBoar,DemonLoredRed,RedHead
2869,4.99,524,62.9,https://magiceden.io/item-details/4CYFJ3yoZVnFo7RJvyijGRDgsyEBr6exc9MB8daoC5f5,DustyBlue,SaiyanDjinn,Gold,Unamused,Baztard,BandanaBloodz,Night
2878,3.25,2389,65.36,https://magiceden.io/item-details/AhXCKE9CFXD4XDCaugWxhWuBxSsBRYP235NtSfdTkUmM,Darkness,Wizzy,None,OhGodNo,WickeyMouse,Burger,GrapeFlavored
2880,3,3906,55.71,https://magiceden.io/item-details/GTacAqQnUTxeUgRhBDnxba6WxMzgmVgFbGjjPgvBwJA7,Leather,Thug,None,StarryEyed,DingDong,Crab,Blonde
2881,7.2,260,42.92,https://magiceden.io/item-details/8fFX2xbvmPTA6JZeDvUvgrWr1ExhPFXzmaSwH1pP2Nbh,RubyGalaxy,FlyTrap,PocketMonster,StarryEyed,GoodBoy,Gluttony,GrapeFlavored
2882,11.7,4572,0,https://magiceden.io/item-details/4W2nHmxvau7KMg511EPhjELmZ2ettTU1WZ3Aeg9mcD7U,GrannySmith,MegaGoon,None,Unamused,ThugzBunny,ShellGreen,Clay
2884,2.25,1712,80.78,https://magiceden.io/item-details/6FXvzptNEx7iunoVmsfibDpNxggs54BndjgfS7kV6WTP,GrannySmith,Zilla,None,CyberStyle,GoodBoy,Tengu,DustyBlue
2887,4.1,2981,52.12,https://magiceden.io/item-details/HsrxkfkZQ8hRPmuLxgmMysC2b6ojVuHRxY6K6QpJoABW,Salmon,Saiyan,None,ClassicToon,DingDong,Crab,Night
2888,10,1124,8,https://magiceden.io/item-details/FDws5cyoZsbrwQ6MqKC8phzNEuA8pTQrpt4Drbb6kgBw,Tangerine,Zilla,None,ClassicToon,Baztard,BandanaCrip,SkyBison
2889,10,836,10.3,https://magiceden.io/item-details/AJEH17tCz1vYDvSZJ5JPwRCy7daCKBaEauWU7Ru4d9eo,Indigo,Bat,None,CyberStyle,Panzer,GoonGoon,Blonde
2891,3.3,2301,65.57,https://magiceden.io/item-details/6qNndzDszezX2L7wNmoUzYr4v7CbtM1MZ9wQGjfWVfEa,GrannySmith,Kong,Silver,OhGodNo,BaconBoar,SaiyanHair,BudGreen
2894,3,4744,48.99,https://magiceden.io/item-details/2Bz1pSNQcBGbFRcEeg152oZpMMTAuEiVsHmjbzqbD557,Blue,Thug,None,OhGodNo,DingDong,None,CottonCandy
2895,3.3,1410,72.7,https://magiceden.io/item-details/FVHe9x3zxoLm4pMTYRG2CZQ6FMAc4LDRer9eABJFN7bc,Salmon,Yakuza,Pewpew,CuriousJorge,WickeyMouse,PimpNamedSlickBack,Blonde
2897,4.5,2730,50.13,https://magiceden.io/item-details/8zWyZCXBRYhDxLXFsYYciVTgKUG4Mnorgd5brGUzygXJ,RubyGalaxy,Plug,None,CuriousJorge,Baztard,BandanaBloodz,Blonde
2899,7.3,4422,8.57,https://magiceden.io/item-details/3c2XoACT3YBZ67zDbcV6M5XEMS5Bi1ZwDh3EM7u4Kc9d,Salmon,SkullBomb,None,CuriousJorge,ThugzBunny,Burger,CottonCandy
2904,2.2,1035,86.71,https://magiceden.io/item-details/5RtsjDyQAntRUE62iU2QhXCcoeWAq32qAiB3LE2FT3X,Acid,StreetPirate,Dagger,CuriousJorge,DingDong,None,Sage
2906,5.79,509,55.02,https://magiceden.io/item-details/5rkXfmrphBhYT6WpUtWDnM61EF2b42qMmGAsTMHfQ7Xi,RubyGalaxy,SkullShield,Flag,OhGodNo,Baztard,Sunnyside,Clay
2914,3,4993,47,https://magiceden.io/item-details/3w1n5Wr5jkaiYpRTKdPpVyCjFFrjcpfquWw5Mg9j74Cd,Lavendar,Bat,None,Steamboat,GoodBoy,Sunnyside,GrapeFlavored
2920,4.77,1591,56.55,https://magiceden.io/item-details/FtXo5QfY2UJ6kuuzbdNAacuvbwWZ71ogeCHFMJgNAsYh,DustyBlue,Plug,None,Over9000,ThugzBunny,SaiyanHair,CottonCandy
2921,3.99,653,71.87,https://magiceden.io/item-details/134xfe1v82Cfzb8QeU9BT9fyxxFZ3kEnm1VX5zxC52hR,Salmon,LuchaLibre,Gold,BlindfoldWhite,GramGram,PlumberRed,RedHead
2922,5,856,60.14,https://magiceden.io/item-details/DqCjbFi2VDtJVCzz2J39ACYsbBofBPTTSdodDdqXNBws,Cyan,Cerberus,GoldPair,Unamused,ThugzBunny,Gluttony,GrapeFlavored
2923,2.54,1820,77.02,https://magiceden.io/item-details/Byon6HCkjEEDMVmyxg5WkgMBGZSxHLwD1x5pnbUwroE4,DustyBlue,Kong,Bone,BlindfoldBlack,ThugzBunny,BeepBoop,Blonde
2924,2.7,1699,76.39,https://magiceden.io/item-details/Dr9zgMh4acvsSFJjA2voSebUmiyGmatkzeyy73ahFLi5,Blue,FlyTrap,Bone,OhGodNo,ThugzBunny,ThongRed,Blonde
2930,100,4071,0,https://magiceden.io/item-details/GNim8wfWNqMbLmmRUrBPVrfCrsmfM8GmQxTZbTZVvPYz,GrannySmith,BubbleTeaFever,None,FeralEyes,GramGram,Crab,Blonde
2932,10,4626,0,https://magiceden.io/item-details/8uVp62HgM28Xpu3a7RvqZijRWRJ8S5N6YfdDfS3M7pR,Salmon,Paladin,None,CuriousJorge,GramGram,ShellGreen,Blonde
2935,19.99,25,0,https://magiceden.io/item-details/5BfCMmHDN9PjCrtidSte4CjgRGNKsxyLchskRyPixSaD,Lavendar,BubbleTeaFever,Dagger,BlindfoldWhite,Panzer,Tengu,Sage
2936,2,4006,64.91,https://magiceden.io/item-details/3eTXC4xqx8J3gKqQbheaiGyNeJ43tLM9Y2vRhPkhvTyd,Salmon,Bat,None,FeralEyes,WickeyMouse,OctoPink,Blonde
2938,7,137,45.9,https://magiceden.io/item-details/G6HW4xPKDBRbsDqCmaYtqVch5oPLuLJnoAm9YurL9cqK,Lavendar,SaiyanPrince,Pewpew,CyberSmile,WickeyMouse,Gluttony,Blonde
2939,3.02,1090,78.07,https://magiceden.io/item-details/Eyg56T2qqqa27iEN8jG7oyFWSp153BP5oMGvhuUnnntD,Salmon,LuchaLibre,Dagger,Robbery,DingDong,ShellGreen,Night
2940,6,637,51.9,https://magiceden.io/item-details/BFmA9zL6bBXdUxfMnKFfxeCxhw1W5eMXNkAT2353d4jS,Pomegranate,MegaGoon,EyeofZauronBlue,CyberStyle,RuffyDuck,Sunnyside,GrapeFlavored
2944,5.55,310,59.02,https://magiceden.io/item-details/3Lq5wQkgfvCtfaRDpTomECfTAyEbop9mzGAZAQVv4YYd,Indigo,Zilla,Bone,BlindfoldBlack,DingDong,ImmortalBlade,Blonde
2946,3.5,1439,70.47,https://magiceden.io/item-details/2T7nJaLEC9hwmup8ue2N1nAq4DSX2A9triKDRJNG1T7L,BabyPink,SaiyanDjinn,None,Zatoichi,ThugzBunny,ThongRed,Clay
2951,20,49,0,https://magiceden.io/item-details/6VsbCQrNcnZGhoHmWx38ixPP5i9xfnmVDdZS3kJMaAaD,DustyBlue,SaiyanDjinn,Bone,ClassicToon,GoodBoy,ViperGold,DustyBlue
2955,2.24,3127,69.55,https://magiceden.io/item-details/Fwx2B28tEztb5sbh2aT9PNDre1Qj5HG2rQa9zbYvGwCA,Acid,SkullBomb,None,PissedOff,Baztard,Sunnyside,Sage
2957,3.6,307,78.54,https://magiceden.io/item-details/7LcPjbP4yJkhjVg3xufDGhFSFyqcuRXkEb8GhBdhmY8T,Citrus,StreetPirate,Gold,Zatoichi,DingDong,DemonLoredRed,BudGreen
2959,3,3438,59.46,https://magiceden.io/item-details/9TpN8HXKPTF53NWxn93wQS5HcbKc8fer1ttR4LYdMZvG,Salmon,Yakuza,None,CyberSmile,GramGram,BeanieCream,Clay
2960,6.5,239,50.09,https://magiceden.io/item-details/CJ4pMXSPSvgrbSJ1wpZH5ogmvCEKU7KGtm7X7eJhdemq,Blue,Saiyan,PocketMonster,PissedOff,GramGram,ViperJade,Night
2969,3.5,1744,68.03,https://magiceden.io/item-details/GfbkAk5CxK3E3CcxUSYY2qqX3YLQfxphEJZ4wmWTuhCN,Mustard,Plug,Gold,StarryEyed,RuffyDuck,PlumberGreen,BudGreen
2974,2.5,2162,74.68,https://magiceden.io/item-details/8ogCLgbxMPhPuG2y5n38xFcioir9HKvTFjT2XzZfPJ8S,BabyPink,Kong,Dagger,OhGodNo,WickeyMouse,ImmortalBlade,BudGreen
2981,2.3,3055,69.53,https://magiceden.io/item-details/A33dNchGqLtM45xfSsPPQD4JpGLSTfXWoWkPuVjYhTAD,Blue,Devil,None,Unamused,GoodBoy,OctoPink,Blonde
2983,7,173,45.61,https://magiceden.io/item-details/GUDRfKpxdFc4Sd2t1ZvNsSyMe1N1V5M6GoWDkJuZsUJY,Indigo,Yakuza,None,CyberStyle,Mammoth,ViperJade,Clay
2986,5.3,2511,43.88,https://magiceden.io/item-details/HSk7xcAKJhUhLWaAnrKDdH2Nv7Nqc9FMpw4u5r52n7YV,Mustard,BallerBulls,None,PissedOff,DingDong,None,BudGreen
2988,3,4060,54.47,https://magiceden.io/item-details/3cjw9721xmuYtvbbQqFcL5bjHDeju333PAFnpL5XxJZA,Leather,SweetChocolate,None,ClassicToon,GramGram,AllSeeing,GrapeFlavored
2991,6.9,2479,28.14,https://magiceden.io/item-details/HjKGhdGiGnida8bGf4g3XdnMntSGDS3aihsB3Ng5fwnE,Cyan,MegaGoon,Gold,CuriousJorge,WickeyMouse,BeanieCream,BudGreen
2993,2.25,1992,78.54,https://magiceden.io/item-details/Dq7WLqrg2ucUyeRGbdMHkUcw3Wkq5PedVBrWU926HiwR,GrannySmith,Paladin,Pewpew,FeralEyes,GoodBoy,GoonGoon,Blonde
2998,4.8,3644,39.81,https://magiceden.io/item-details/4nAVap9hKtrU5BnhPM4pxqJ36g8btYAUzyh4ZhsvDvDu,Cyan,Paladin,None,StarryEyed,GoodBoy,Gluttony,RedHead
3005,3.45,853,75.67,https://magiceden.io/item-details/76xG1Bc2wHwfWVB29ZDYrQJz8QuNsUFHbiJvkdKqALFi,BabyPink,Plug,Flag,Robbery,DingDong,PlumberGreen,CottonCandy
3010,7.5,478,38.17,https://magiceden.io/item-details/CRZke2UhXWcvWmdb6d6Eh3xEcpTUchMXTbV3ozPoMTkN,Pomegranate,MoneyBags,PocketMonster,BlindfoldWhite,ThugzBunny,PlumberGreen,CottonCandy
3011,4.69,423,66.71,https://magiceden.io/item-details/EYph9EJmee6UJHij53b435i98Sqr5LSNAzqYTy2yBUWQ,Leather,Wizzy,Dagger,ClassicToon,ShinRaShiForest,Burger,Clay
3024,5.99,1412,45.79,https://magiceden.io/item-details/GdWtAYTWprHdXkn6wznegKvBBhJnq5yiieo3Fd7cj4HZ,Blue,Paladin,None,BlindfoldWhite,RuffyDuck,DragonBlueEyes,CottonCandy
3029,2.2,3896,63.79,https://magiceden.io/item-details/G5e3fy7pMBfpXzmY5p8H56dpmiqer7f9EdUsc6oh7b1P,Cyan,MegaGoon,None,BlindfoldBlack,RuffyDuck,ThongRed,Blonde
3030,2.5,1965,76.26,https://magiceden.io/item-details/CVsgRQSJpArmqt4oePFefuZgayDzNkBiwUodKshtDFMB,Leather,Zilla,Dagger,FeralEyes,RuffyDuck,BeanieCream,Clay
3033,35,4647,0,https://magiceden.io/item-details/9qTYwa4vkd1BeuNcW9wSynRwQbP2vE47tmEYkykciCi7,Salmon,Thug,None,OhGodNo,DingDong,Crab,CottonCandy
3037,5,3963,35.25,https://magiceden.io/item-details/8h5W7TzW717fFomAHRD2jaN1aiuRZBqeWbE82PZd31wH,Tangerine,Yakuza,None,ClassicToon,RuffyDuck,Gluttony,BudGreen
3040,2.25,4598,57.66,https://magiceden.io/item-details/DffYmjGkzgmQb4G91RZ568UPzsFC8D8twmQiFRQQW3JB,Salmon,LuchaLibre,None,FeralEyes,WickeyMouse,Sunnyside,GrapeFlavored
3041,5,1686,53.49,https://magiceden.io/item-details/7w1dfEu319fWnZhuGUDEMnNBZ8uoznsVb5MF1of5mUjF,Leather,LuchaLibre,Pewpew,PissedOff,GoodBoy,BeanieCream,DustyBlue
3050,1000,85,0,https://magiceden.io/item-details/2xXUkWGp7VUy24ZBxLyKqnjfSSbb9XUy3jB9dbRB6LFC,Citrus,Cerberus,Silver,ClassicToon,ThugzBunny,DragonRedEyes,DustyBlue
3053,3,2874,63.98,https://magiceden.io/item-details/44uJbGL4pincFv5LMNufLC7zXBDppGTmm1ee45h69sMR,Blue,Saiyan,None,Steamboat,DingDong,Gluttony,BudGreen
3054,3.4,438,79.49,https://magiceden.io/item-details/GjqQ78SzaQsVqZbg16XGGPY5yWt6Y7JWqxzxqaWLa8oM,Mustard,Hockey,Bone,BlindfoldBlack,Mammoth,BandanaCrip,BudGreen
3061,10,4811,0,https://magiceden.io/item-details/2zoj5zB1YAGg8K2mU6fEoDMU9oTozN6k7XjDUv8w9DsQ,Pomegranate,Paladin,None,OhGodNo,GramGram,ShellGreen,GrapeFlavored
3063,3.19,3299,58.67,https://magiceden.io/item-details/58cCFxDpx3nxfTjuXGU2m8PaN6pXJgzJH96rHz97D8Ld,BabyPink,BubbleTeaFever,None,BlindfoldBlack,GramGram,ThongRed,Clay
3064,2.5,3190,66.44,https://magiceden.io/item-details/8Fcp8TXMXRve9JiXeP1okXwugJd2VUReaXGKcgR5t21g,Cyan,SkullBomb,None,Steamboat,Mammoth,Sunnyside,CottonCandy
3067,2.21,2470,75.11,https://magiceden.io/item-details/4oBYaDcZDkSnSvYk5iq9YCvhTHwoguN9GrNNzdfFB4mH,BabyPink,SkullBomb,GoldPair,Steamboat,RuffyDuck,Sunnyside,Blonde
3068,8.8,706,23.34,https://magiceden.io/item-details/AprKQjFdF6a8UWJevM79oXKut15avq9kbpgtsLxBweGw,Citrus,Paladin,Silver,DemonLordBlue,GramGram,Sunnyside,CottonCandy
3069,2.9,1736,74.09,https://magiceden.io/item-details/GyQtgtp3nt6oXgh3Ji5YMzWjwrZziMB8Yx2HN38fM3qz,Tangerine,SkullShield,Silver,ClassicToon,RuffyDuck,OctoPink,BudGreen
3070,2.25,3764,64.35,https://magiceden.io/item-details/9Nr2WsDZKgcARbsabyxEPhmizdPVkDpv42cYUqPZLz4T,Salmon,Kong,None,FeralEyes,ThugzBunny,OctoPink,BudGreen
3074,2.98,4143,54.01,https://magiceden.io/item-details/4DcGKkmDcrqQ9DeZTrfFiSJ2rbMtptEFznow5KGgdQce,Mustard,DeathAngel,None,OhGodNo,GramGram,Gluttony,Night
3076,4.75,1360,58.6,https://magiceden.io/item-details/6Hbycm8vdXCRJpNtMcifwGsyMNKjcLjSLFfViv55J9yc,Tangerine,Yakuza,Bone,OhGodNo,RuffyDuck,SaiyanHair,RedHead
3077,3,2014,70.87,https://magiceden.io/item-details/HpQYBXEAiA6SizLqnrUvqeawLc8GQjwDb4S9g3BKGcUw,BabyPink,Kong,None,Skii,GoodBoy,Burger,Sage
3082,4.7,1476,58.18,https://magiceden.io/item-details/C53ZnLLyq5SB41JCE9vWBaAnY6q3nMj5iXqAcZAxACXT,Tangerine,SweetChocolate,PocketMonster,BlindfoldBlack,DingDong,BandanaBloodz,Clay
3083,2.49,2514,71.96,https://magiceden.io/item-details/8PfwzesmnFVXvzzE3e8g9RStg6xbNyHwjhxhh9UbNXBn,Salmon,SkullBomb,Bone,PissedOff,GoodBoy,None,Blonde
3085,3,1914,71.67,https://magiceden.io/item-details/6WsjLpoZ7KdCKVV46EguS9xUhFhkm3g9a3Xwo2Sp6ZF9,Blue,Bat,PocketMonster,CuriousJorge,DingDong,PlumberGreen,DustyBlue
3087,10,74,16.41,https://magiceden.io/item-details/DAqNunR4upWEci424JriVx6Chh8yK7AwNHJtZh9qU7v7,Cyan,OnePunch,Gold,StarryEyed,Mammoth,AllSeeing,DustyBlue
3091,2.95,3094,62.71,https://magiceden.io/item-details/2R9nZj4NGp9F7kkhVb25e1TGhDSoJSa1THVujh6BUtRX,Tangerine,BubbleTeaFever,None,StarryEyed,WickeyMouse,ShellGreen,CottonCandy
3092,9.99,443,13.55,https://magiceden.io/item-details/HVudbgm1eypqV4nteBsZoLvMJ1qoVLsFcbYbJbs5PASW,Citrus,Saiyan,PocketMonster,OhGodNo,Baztard,None,RedHead
3093,16.66,57,0,https://magiceden.io/item-details/8aNGJb1J8N5qPwqQhqupWPSHpa38U3odvSLZk4d7XzVk,GrannySmith,StreetPirate,Pewpew,Skii,GoodBoy,RabbitSeason,Sage
3096,19.99,7,0,https://magiceden.io/item-details/5fozwLtFpFxLWamUReP7jeGXivSVnTD91khEubnZ1TWC,Tangerine,Cerberus,EyeofZauronBlue,BlindfoldBlack,RuffyDuck,DragonRedEyes,DustyBlue
3097,5,132,65.94,https://magiceden.io/item-details/CfRjfUpKSnJTsgoRxKQ9ULgtJUrBHGBHyATX4asmzZF5,Citrus,OnePunch,None,Zatoichi,ShinRaShiFlame,PimpNamedSlickBack,DustyBlue
3103,3,2385,67.89,https://magiceden.io/item-details/sL6Rq63MrV7pXzfkWqPipjPEactrYA5EZb8mxVBweLQ,Indigo,SkullBomb,None,BlindfoldWhite,DingDong,Sunnyside,DustyBlue
3109,3.49,709,76.42,https://magiceden.io/item-details/AydUcDxKBxqeZrzVrBju8bKMEK8SKTxyqXNf2XU442pV,Cyan,Plug,Bone,Steamboat,GoodBoy,GoonGoon,Snowball
3110,6.66,1748,36.4,https://magiceden.io/item-details/CyWWnL2kg87TxkDiL3jJiD7VjS8xbNcmb9eWryTBnm9T,Salmon,LuchaLibre,Dagger,FeralEyes,BaconBoar,Burger,RedHead
3113,3.89,1751,64.07,https://magiceden.io/item-details/Hsav1xMgLyZLioSDP4ic5ZXEWrAy8qvJuxRxw2N5mHXS,GrannySmith,Zilla,Dagger,FeralEyes,WickeyMouse,BandanaCrip,DustyBlue
3114,6,4950,17.34,https://magiceden.io/item-details/524BwWctQ862EDfpC6z3MCX1RCStTFeiFx9BaG3mamfg,Salmon,Paladin,None,OhGodNo,GramGram,BeepBoop,Blonde
3115,2.45,1690,78.96,https://magiceden.io/item-details/GrU68ko1EnHMH3kCsmK4cSS8UetgygRvU1o44urxTpYb,Pomegranate,DeathAngel,PocketMonster,CuriousJorge,GoodBoy,Gluttony,CottonCandy
3119,3,2875,63.97,https://magiceden.io/item-details/uSJMD52NUPuU6B9ZzYk3n7d2JQu4ZNrfTQUW7DNxfJh,Indigo,Hockey,None,CuriousJorge,BaconBoar,BeepBoop,Clay
3122,20,381,0,https://magiceden.io/item-details/2idzNbnmKoJnNrgE2NPTkSY7fagRbiBfhMGFhnRk5RXc,Mustard,BoxerShiny,Dagger,CuriousJorge,GramGram,GoonGoon,Night
3123,3.25,2438,64.97,https://magiceden.io/item-details/12L4QA8J7kj1vAYhdXocke15VDqZYgzePGKJVgk9buQ9,Pomegranate,MegaGoon,None,CuriousJorge,ShinRaShiFlame,GoonGoon,BudGreen
3124,2.2,3409,67.69,https://magiceden.io/item-details/Bx3asZ3haqG6FdpnakU95fmLdX8PmCy49n5bxWPQVn5R,Tangerine,SweetChocolate,None,Robbery,GoodBoy,BeanieCream,Clay
3127,2.3,1754,79.95,https://magiceden.io/item-details/H9LVU5rPqkrYTiJRn6X7Dg37t3AS84xaREdpkRMuRXG7,Mustard,SkullShield,None,Skii,BaconBoar,SuperSaiyanHair,CottonCandy
3128,8,1549,24.59,https://magiceden.io/item-details/9n4ErkSBuqnJPztehdy8giUS1rDSPp5aYwXPZLU891LC,Pomegranate,DeathAngel,GoldPair,Unamused,BaconBoar,SaiyanHair,BudGreen
3130,4.999,2914,43.67,https://magiceden.io/item-details/4hGqSfaGsCdfUcSa7AkzYc7APYo6p18aee2VavFz9bQs,Leather,Paladin,None,ClassicToon,WickeyMouse,AllSeeing,Sage
3135,3.89,2308,59.61,https://magiceden.io/item-details/EHioDL3mFWyagVgg2VjdFWFsrApB9yvUukf6MdBRtEvf,Salmon,Hockey,None,Over9000,ThugzBunny,None,GrapeFlavored
3136,3,4465,51.23,https://magiceden.io/item-details/C22cMNP8Pn4nAN8usmMpKpS2MTnp8WHCa6oA6qxwVuTp,DustyBlue,LuchaLibre,None,PissedOff,ThugzBunny,Sunnyside,RedHead
3138,2.2,1279,84.75,https://magiceden.io/item-details/G1UyJ1BhnZhGBuhTgdyEiwZEUezvK6YSGCqzznbMnuvq,BabyPink,Paladin,None,Steamboat,ShinRaShiFlood,DemonLoredRed,Blonde
3141,4.2069,1150,65.72,https://magiceden.io/item-details/6N4zjwinvHgidBeFuMa3jbrsxQPcs3YjarvBBZxeosv9,Salmon,SkullBomb,None,OhGodNo,ThugzBunny,DragonRedEyes,Sage
3144,6,996,49.02,https://magiceden.io/item-details/FkaykNqhzdaZXtrijTDYrn3vbo5zPWWnqW3GFvBm5krM,Namek,Paladin,None,Unamused,BaconBoar,ViperJade,BudGreen
3151,3.5,1430,70.54,https://magiceden.io/item-details/H7S4ZToALbFbMaWmj8ZBPgWVZ27tkeopKsafnKdi16SK,Leather,Plug,PocketMonster,FeralEyes,ThugzBunny,Crab,RedHead
3156,3,4701,49.34,https://magiceden.io/item-details/GRobWLgy1B6jYmmsL7nfV5DcFrwH9PenY4LPaGHVtE3r,Tangerine,Kong,None,ClassicToon,BaconBoar,ThongRed,GrapeFlavored
3158,3.75,2667,58.13,https://magiceden.io/item-details/ez8PNQ3B8oBAS1doMLM8NjFkofk1jHx1dmFhjeCJGis,Blue,SaiyanDjinn,None,Unamused,Baztard,Gluttony,Blonde
3159,6.9,1671,34.61,https://magiceden.io/item-details/BkJzWLz8XabNvnGVpvjinHsMHzkYK9YHXqH5gj7eocLB,Acid,MontanaRabbit,None,FeralEyes,ThugzBunny,OctoPink,Blonde
3162,2.9,3021,63.8,https://magiceden.io/item-details/FV6YmZbPB59HA8qvs1s6QW1TdBeP62smZ7w7vJfqEKh7,Leather,Hockey,None,StarryEyed,BaconBoar,PlumberGreen,RedHead
3164,5.69,2491,40.14,https://magiceden.io/item-details/Bnj1fij8KkprD7HWx5pQbjZiTy6cwxjJpFAJaSjxSJP2,RubyGalaxy,DeathAngel,None,PissedOff,RuffyDuck,ImmortalBlade,Blonde
3165,6,700,51.39,https://magiceden.io/item-details/3nkA91hrWKcbiyP6NWWX6ChaHzZ764BL6Fi5ne6T6P52,Lavendar,Hockey,Silver,CuriousJorge,RuffyDuck,GorgonPink,DustyBlue
3166,3.49,690,76.57,https://magiceden.io/item-details/EBg5EcxCSbH2BAZwLFs7XAspV9nMHWNiGapkgpzoHsjU,Tangerine,Yakuza,EyeofZauron,Steamboat,GramGram,OctoPink,Blonde
3167,22.22,100,0,https://magiceden.io/item-details/7nMypCsnZbJk9PWUUFfjnXaNqnfE1w3gA6bDCsdVUzDv,BabyPink,BoxerPink,Dagger,Steamboat,ShinRaShiFlame,BeanieCream,Night
3169,2.96969,3386,60.18,https://magiceden.io/item-details/D5oQw1N4xqPigWFcD6emQNcBkbPpcqP48s5EDqALYghX,Lavendar,LuchaLibre,None,Unamused,ThugzBunny,Crab,Sage
3170,3.2,475,81.19,https://magiceden.io/item-details/Dokw7iHeBMq8dcoh9xE6eWiX3ZvXaEjvyZUSkemzqp4Q,Acid,Zilla,Flag,Tycoon,ThugzBunny,DemonLoredRed,Blonde
3172,3.69,491,76.17,https://magiceden.io/item-details/4GE6bTJJ1qTtD7n5itcoXz8BKAkmSZpnUcpWvPqjvUam,Mustard,Bat,EyeofZauron,BlindfoldBlack,WickeyMouse,OctoPink,RedHead
3176,10,742,11.06,https://magiceden.io/item-details/37Y2mEZvSHS2yutCWEvoyEpqAxDm5wKBPqRrhiNh9Cy7,Citrus,Saiyan,Pewpew,OhGodNo,ThugzBunny,BandanaCrip,Blonde
3177,2,2179,79.54,https://magiceden.io/item-details/6GDqCfRihTQiqyRHnt9veASKc6brHETJBfHS3CsDe7Zj,Lavendar,BubbleTeaFever,Silver,Steamboat,GoodBoy,BeepBoop,CottonCandy
3178,100,4942,0,https://magiceden.io/item-details/7KTf4GpXZtP9VT9PkobgiH6vznsZA6e3sz7mKnM3uxyf,Mustard,Paladin,None,PissedOff,BaconBoar,None,Clay
3180,3,4897,47.77,https://magiceden.io/item-details/HNwMGEDjtjAUygguoBByk5Eo2QuN2MPmaKQyaBunKoEb,Acid,MegaGoon,None,CuriousJorge,DingDong,None,GrapeFlavored
