id,price,moonRank,💎 score (%),storeURL,Background,Body,Clothing,Eyes,Head,Holding,Mouth Nose Ears
8906,0.55,7610,66.64,https://magiceden.io/item-details/Fd5SkhfACapcFAKgX6jF7pJ2qhpTeBJV6WgvsBVsKTJb,Red,Orange Tattoos,TShirt Orange,None,Normal Horns,None,None
8908,0.9,1424,87.98,https://solanart.io/nft/BmC1khd8t66p4ywE631VAnH2Y8oyX3xMHMyWUGkMYJ81,Green Blue,Black Viking Tattoos,Police Uniform,None,Party Hat,Shield,None
8911,0.99,3708,77.91,https://magiceden.io/item-details/L36yaM4KgJ2zECAjfK7pEcMbq5UNdguejKxo2oxfwy4,Red,Black Tattoos,Soldier Uniform,Mask,Normal Horns,None,None
8917,1.8,743,81.72,https://magiceden.io/item-details/5fLrYDrkxEvmpCtVgYhgASazkmvdwfuZfazfbiMBuHuW,Orange,Black,TShirt Black,Laser Eyes,Two Tone Horns,Stop Sign,None
8922,0.75,6463,69.24,https://magiceden.io/item-details/EjkhkXb3Qr5L6zHkUM5zAnZmEpWiriEUizZeicwkNopB,Orange,Red Tattoos,None,Round Sunglasses,Combat Horns,None,None
8930,4.9,8815,18.3,https://solanart.io/nft/4u9YjWUWNqYbQxHFxSs9xRMdkU5U7vAbgoXABsRqFt2Z,Purple,Red Viking Tattoos,None,None,Checkered Beret,None,None
8934,1.4,6415,62.94,https://magiceden.io/item-details/9Y9FeZ4Mku9ABqd368HQ35akaAVsZnW99gLPChELqpWN,Light Blue,Marble,None,Over 9000 Visor,Normal Horns,None,None
8939,0.69,1049,91.59,https://magiceden.io/item-details/3r9t4KfiPCm6tYwcLAX3J4SNn4qu7UyvDryFZ2ZVQYxG,Blue,White Zombie,Suit Black,None,Red Cap,None,Sherlock Pipe
8941,1.1,9382,54.02,https://magiceden.io/item-details/DzaPZYMeqxE3MVoysJFR2UVcAahPkHAKKW8k9UsMgSDx,Gray,Blonde Scars,None,None,Two Tone Damaged Horn,None,None
8943,25,5619,0,https://solanart.io/nft/DmSFQqgkyyz2xeX5QVNxpqhhaHJ74KmqPLAxeS92uy6g,Blue,White Tattoos,The One Tunic,Round Sunglasses,Normal Horns,None,None
8947,0.45,3450,84.34,https://magiceden.io/item-details/AJtHergG41LDvSFCkKd9VdxuLARGp6P19oeyu4Fs7nRS,Light Green,Blonde Viking Tattoos,None,Taurus Eyes,Sherlock Hat,None,None
8948,1,2329,83.35,https://magiceden.io/item-details/GkByRoktVrBkRWXCAvMzsDrbAFPck4Nn2m2Y7M1vmNgk,Blue,Bullminator Exposed,Oriental Tunic Red,Round Sunglasses,Gray Benie,None,None
8950,4,1301,57.48,https://solanart.io/nft/6yNUBdQBHRHeJVPP9GHzeMqpZ4XwA3d7xMLhwek2Qtc1,Purple,Orange Tattoos,Mecha Black Armor,None,Camo Cap,None,Gangster Toothpick
8963,50,151,0,https://solanart.io/nft/AxQsDFPpwhuJrtuQSkBXcLgJr95kqgrQANM2Vuz8raME,Orange,Blonde Zombie,Polo Aqua,Viper Pink,Two Tone Damaged Horn,None,Gold Combination V2
8973,40,3427,0,https://solanart.io/nft/4TuVxPHsqp6iVWsvce1aqHLRdGAc6EnEtY4YXDLtu21Y,Bull of War,Orange Viking Tattoos,Gladiator Armor,Aviator,Normal Horns,None,None
8982,0.69,6687,68.94,https://magiceden.io/item-details/4HMRagJKDvdRehcQvSV9aVN3EEZKeMFcnhzqKPVtMX1j,Gray,Red Zombie,Solana TShirt White,None,Normal Horns,None,None
8986,20,1659,0,https://solanart.io/nft/323wQ3Uyaiiu1vo6YFTibGPstV9gUeV9Qui5F6jwgzxJ,Green,Mecha Gold,None,Mask,Two Tone Horns,None,Gold Earring
8993,0.75,1870,87.69,https://magiceden.io/item-details/5YEUHV6x4N3fxfj4jyWrkMhZTasRFRMekvGqQgBUVLTC,Green,White Viking Tattoos,TShirt Pink,None,Beret,Stop Sign,None
8995,15,3934,0,https://solanart.io/nft/CqLXnxTFj4VG7Vem9EzkMaXLf6uuv8U2f75wKYJ1FLT2,Green Blue,White Scars,Solana TShirt Black,Round Sunglasses,Two Tone Horns,None,None
8998,75,5419,0,https://solanart.io/nft/JBwfrSM2R5Lq7DW8ZaZxvK9yqRoTUBmoNSNq4cm19C9b,Purple,White,None,None,Checkered Beret,Stop Sign,None
9003,3,5304,51.4,https://solanart.io/nft/5yibShRQ9HpjmYFR5AX58tsjifEDyBN38cosoQgcJwm4,Yellow,Blonde Viking Tattoos,None,Pirate Eyepatch,Party Hat,None,None
9007,19.9,3760,0,https://solanart.io/nft/RM6ZZdgRYeHUu512AFvynbKK4ve1Fopd7eGKYu2TDh9,Purple,Blonde Scars,Swat Uniform,Protective Glasses Orange,Normal Horns,None,None
9014,6,6871,15.11,https://solanart.io/nft/49YC51ECzGr9vENSQkSoHiUPJr4oc1WpPuazeKdjc7Du,Gray,Blonde Tattoos,None,None,Two Tone Horns,Swat Rifle,None
9023,1.19,815,87.53,https://magiceden.io/item-details/45J3FeShR4N2cbtuPhyx7SnC32r6sxEkaFBjaMHGiYPk,Blue,Bronze,Polo Sand,None,Worker Helmet,Viking Shield,None
9024,1.5,831,84.36,https://magiceden.io/item-details/E33WKyuuZqZ4FpkwcmvPa7iVFFSxumQ5XoTjUsX3D8gK,Light Green,Orange,The One Tunic,None,Princess Crown,Guitar,None
9025,1.5,3226,74.74,https://magiceden.io/item-details/3tdetaExH2qg6Hi2EQCgZ9mTNpZdpYsdajo7e7TW4YaE,Silver,Clown,Oriental Tunic Black,None,Beret,None,None
9027,1.2,2476,80.76,https://magiceden.io/item-details/Afss52M6WuhtssLVfcnbY5DH5yW4UHKFLAor5BqNUwnt,Orange,Marble,Polo Dark Blue,Reading Glasses White,Two Tone Damaged Horn,None,None
9031,4,3703,47.83,https://solanart.io/nft/EkMjS3A6exrpyw8anxkMazm8DDXHBdF6mM6aTJegnJM6,Bronze,White Viking Tattoos,Cowboy Clothing,None,Graduation Cap,None,None
9038,0.285,5650,77.16,https://solanart.io/nft/FW1MAeoTxazMkg93T4i5pP3JiGjBkgoGnP6ujbQStz3G,Red,Blonde Tattoos,Clown Clothing,None,Orange Benie,None,None
9058,2.8,4464,56.77,https://solanart.io/nft/hviWNTWu2u3n5txoBSokX8ExSPKjsaG3yRFHtYXS6C1,Green Blue,Orange Viking Tattoos,Suit Black,None,Police Hat,None,None
9061,1,3508,78.61,https://solanart.io/nft/2m44pBgRnziP1ycD5RZa3TH6XzwdVo1pQSnYvBKSzYU9,Orange,Red Tattoos,Oriental Tunic Red,None,Normal Horns,None,Gold Combination V2
9069,2.2,5550,58.41,https://solanart.io/nft/ABxSGPD6aGkP7zr6gRFjgkJrSBFsMPRMnYkorPeJRdSy,Yellow,Blonde Scars,Solana TShirt White,None,Two Tone Damaged Horn,None,None
9074,2,814,79.43,https://solanart.io/nft/FGuQQqxLnx1CadmDiSLkFMUHaYwHCoeaX47tpY9PghPR,Light Red,Black Viking Tattoos,None,VR White,Basketball,None,Clown Nose
9077,0.6,9359,59.11,https://magiceden.io/item-details/23yYAprV9U8Rwk17cvqbN1MFzUPYipcJLoR6pkQfTZi1,Yellow,Black,None,None,Clown Hat,None,None
9115,7,2889,21.1,https://solanart.io/nft/3nYguiSXFyXUxKZuWsSksjKVkcFzvKEajbpH9Si95UcG,Yellow,Taurus Dark,None,None,Graduation Cap,None,Silver Combination V4
9122,0.98,3768,77.77,https://magiceden.io/item-details/BdwdoxhrKcBd5Wm8DUGsqgfyTGKTxEajzxMLXUxrn1iG,Red,Orange Tattoos,None,None,Wizard Hat,None,Nose Ring Horseshoe
9135,1.2,9006,54.53,https://magiceden.io/item-details/21Q7oSz5xGF9x4fHDqWeV4Njpgfbeo6oWHin2r5XdDya,Orange,Red Viking Tattoos,None,None,Beret,None,None
9145,2.28,4377,62.32,https://solanart.io/nft/B47ERfqSPjNXKEaptskmqT2GdzLudkrYBJnEyHJBo9pb,Light Blue,White Tattoos,Prisoner Uniform,None,Gray Cap,None,None
9156,1.25,4713,71.27,https://magiceden.io/item-details/GzkWtRqveMhAQ5np9ePXxH5ytUhFYVShcpRe8PCvt1aZ,Yellow,White Viking Tattoos,None,Reading Glasses White,Silver Horns,None,None
9169,4,1657,56.05,https://solanart.io/nft/EDv4uJ72pugdSWFn91HvZYs7S8vnehGhYEJAUpu3Xwtm,Blue,White Scars,Safety Vest,Sunglasses,Normal Horns,Sword,None
9176,9,9577,0,https://solanart.io/nft/2Kf7R9s6u3CLxq9PsJjTSfdgoswDZZXAVxBDg4PjZ9GR,Yellow,Mecha Red,None,None,Normal Horns,None,None
9182,2.7,5362,54.17,https://solanart.io/nft/GxGAENW94n4ZUQhErxPQc52KvutvbttKPopufGwMGi71,Orange,Clown,Prisoner Uniform,None,Two Tone Damaged Horn,None,None
9188,2.5,6968,49.72,https://solanart.io/nft/71CHyZXubeGWUXaahSyDwsfPe2xobb2ommAbxskhJAou,Gray,Red,None,Aviator,Camo Cap,None,None
9191,0.649,5013,76.08,https://magiceden.io/item-details/25LFYxV4YRgFuZeocQ5GLeXhZEnWasfiaMye5bdrEEEB,Gray,Blonde Zombie,None,Reading Glasses White,Clown Hat,None,None
9222,3.5,5651,45.01,https://solanart.io/nft/8WSq48J5u4mYjgc9kh8VcG2PthqScrimh3Mi3qo4Rv8y,Green,Bullminator Exposed,None,VR Black,Two Tone Horns,None,None
9226,1.349,7373,59.6,https://solanart.io/nft/C3CcBEFPv1nMFaDZ14zHVLrQ9tsxMq1piXt7p4GMnxko,Green,Orange Scars,None,None,Normal Horns,None,Clown Nose
9228,0.35,8326,65.76,https://solanart.io/nft/BNhPdtXjVSWWkNVcXkLT1eHiEkJzQABuTwoFRrjuPfPd,Red,Red,Sleeveless White With Chain,None,Normal Horns,None,None
9233,3,3046,60.47,https://solanart.io/nft/2o6RQ3Em5AHS1v4qVBWPQYW6WbPuQsHmkn91rw9Zc5Kw,Light Green,White,Sleeveless Gray,None,Normal Horns,Lightsaber Red,None
9237,1.5,5213,66.76,https://magiceden.io/item-details/BAeTvmgmcLZFns7tPENX7QLS5iNLuordrZfhdyc7vvWb,Red,Orange,None,Aviator,Normal Horns,Soldier Rifle,None
9240,1.21,1459,84.74,https://magiceden.io/item-details/4Rv921bSU8o7YpB4TeixeVTowdTBB62YQzvdQqm4Ma3Q,Purple,Orange Zombie,Basketball Jersey,Viper Color,Red Cap,None,None
9260,5,8808,17.33,https://solanart.io/nft/36B4QA2G1UfCnDcRXYXDkkFiNbohz2RVMMcuRVX5hYr1,Gray,Red,None,None,Graduation Cap,None,None
9262,0.37,2518,88.89,https://solanart.io/nft/JDih2q76t9csfjkUGkQ5kbjfxa3x3yMFipkYEzMLD7Xj,Silver,Orange Scars,Polo Aqua,None,Normal Horns,None,Silver Combination V2
9270,0.99,4115,76.27,https://magiceden.io/item-details/DWSyBfmDkamBjvWy2kdF39a3ChRoLX9mEyVNqDcn7iQi,Green Blue,White Tattoos,None,Aviator,Normal Horns,Viking Shield,None
9281,2.9,4576,55.32,https://solanart.io/nft/5k9VaafPqp55bz32V9BKHQKTkpmAFfRawJn3jRELUd6e,Green Blue,Black Scars,None,None,Miner Helmet,None,Cigar
9283,0.99,7410,63.04,https://magiceden.io/item-details/AS5FuwnLALyofPMc3As64cc3CGXydmtC1rJNZpEHGByM,Light Red,Bulladdin,None,None,Camo Cap,None,None
9286,3.3,4013,53.58,https://solanart.io/nft/5ZMqRNoSNzL1cVhJgZj6hnjGQUsTbTbiNh3xaZpATJrV,Gray,Orange Tattoos,Cowboy Clothing,None,Pharaoh,None,None
9289,2.25,4803,60.91,https://solanart.io/nft/3rN1KphZZHA3UhXJru7QGQyPPnUJFT7FeeGVzs8KFNsB,Green,Blonde,Pirate Clothing,Sunglasses,Two Tone Horns,None,None
9297,100,1061,0,https://solanart.io/nft/AWibNV7Uio9LvvVZFq5e8FuZKfUuVWEfU9Cu5SZKp3V5,Red,Red Scars,None,Viper Pink,Gray Benie,None,Sherlock Pipe
9302,1.5,7548,57.39,https://magiceden.io/item-details/4oMddukvDN4EcQdnm48ms1i6yMy7YFB8HgUQmZ3G1J2f,Green,Orange,None,Pirate Eyepatch,Two Tone Horns,None,None
9305,1.6,1259,81.64,https://solanart.io/nft/3Nh728ozKBkaZpwhjWAHLVg9a3z9vjBSBn8DWvikUQPS,Green Blue,Orange Scars,Worker Apron,Viper Color,Graduation Cap,None,None
9314,0.4,4859,79.19,https://magiceden.io/item-details/99Jvj1orEDXirnXpX5ZaZk61RX3qoKNjt3hDkMW66P8j,Green,Red Viking Tattoos,None,None,White Benie,None,Silver Combination V4
9317,0.7,5135,75.08,https://solanart.io/nft/6bQBuDFZFzkDpxJK5rQbQUZPYBDSkG9D9UAJ23Nc1dc1,Yellow,White Scars,Bulladdin Clothing,None,Old Beret,None,None
9334,3,5764,49.55,https://solanart.io/nft/BzCZu6XS2iMcTWBUSimiRvTxKCqoYdWGchCFMXeYq8xy,Green,Black Tattoos,Cowboy Clothing,None,Gray Benie,None,None
9335,3.65,1332,60.85,https://solanart.io/nft/77kXjG6eobCxqpcCp2nQttrGPZjZFyH4ZtH4W12Hh7s6,Green,White Zombie,Polo Aqua,None,Orange Benie,None,Silver Combination V4
9336,0.549,2664,86.51,https://magiceden.io/item-details/3WA2Y8ryBBFs42zFDdvf5SRAGLZ6VEAMXh8gKi2Aj8k4,Orange,Orange,None,Sunglasses,White Benie,Miner Pick,None
9337,4,3016,50.59,https://solanart.io/nft/AGhXFqSLY7Dcwh5yXj7Wn16uGx3NfBRjpj5bksVs6nQ8,Light Green,Mecha Black,Sleeveless Black With Chain,None,Green Benie,None,None
9338,0.65,7083,67.75,https://solanart.io/nft/EFyK7rRw3r8a26UrnhSvcj1Sv4ZkEWcRj2axHxFBQKwi,Orange,Blonde Zombie,None,Convertible Glasses,Normal Horns,None,None
9340,0.6,8922,60.87,https://magiceden.io/item-details/HgXLpRyTYJHLjzDsdrz9vRikJ3wnERwrFxbZLknqMK1X,Green,Blonde Viking Tattoos,None,None,Old Beret,None,None
9355,1,5592,70.24,https://solanart.io/nft/758t6yz2ZQimtvYpcVerMSkUZkkCiDsXF8r3vqWduSFs,Red,Blonde Viking Tattoos,None,Laser Eyes,Normal Damaged Horn,None,None
9356,0.98,8643,58.19,https://solanart.io/nft/5fdgvbaNu91MmMFpKhhzo7zZ5UeTRnubxumujCLLzh9W,Red,Bullminator,None,None,Red Cap,None,None
9369,6.5,4197,20.84,https://solanart.io/nft/67cwBzxY6yKt2sGYfyqorhyVWBNi9wCZfTuasnbd5aHo,Red,Black,Shirt Black,Bullminator Sunglasses,Normal Horns,None,None
9372,19,2022,0,https://solanart.io/nft/B1PYjPmYAQSn7cnzXLYQeYjV3GCtLXBUiC93qDxZFddX,Green Blue,Silver,None,Aviator,Worker Helmet,None,Nose Ring Silver
9376,1,749,89.69,https://magiceden.io/item-details/83MntYFL8ws3kL6EUYLzuYNwT5j866Nehng4WkFsWoEu,Light Blue,Bronze,Commander Uniform,None,Combat Horns,Sword,None
9379,8,7123,0,https://solanart.io/nft/3hpVNSm2TGumRt8xxtXbYmsd6AXW5CYGkcx6apzizS1R,Gray,Orange,Suit Black,None,Two Tone Horns,None,None
9384,5,3692,37.87,https://solanart.io/nft/DxA6UvA6Y9c4xVB5siDZcWQ3QuynPCxkctRQoMm1fw29,Orange,Clown,Cowboy Clothing,None,King Crown,None,None
9386,1.2,3355,77.23,https://magiceden.io/item-details/Hk8KF7DR6rDWAuoG2f3hJGpn1v8sicwSarUuAzXxBLne,Red,Orange,Worker Apron,Viper Pink,Normal Horns,None,None
9393,0.95,292,92.03,https://solanart.io/nft/jUK9egRrUU6wcmA7gKbvvFLEXDY8pi1XCcdtsL8kiLN,Light Green,Blonde Tattoos,Worker Apron,Taurus Eyes,Worker Helmet,None,Cowboy Straw
9417,21,82,0,https://solanart.io/nft/46xCKM2QrKYq5PByz8Foh2xaASh36JfBqoed64s6LMtJ,Bronze,Blonde Zombie,Gladiator Armor,Protective Glasses Clear,Normal Horns,Katana,Silver Combination V6
9432,1.45,6275,63,https://magiceden.io/item-details/BxQJzpqUYTUf14YiW38vMEGsQj9MH39gknquPKSGwvZS,Red,Orange,Prisoner Uniform,None,Normal Damaged Horn,None,None
9445,6,7009,14.55,https://solanart.io/nft/DCYgrTsKSk9fN9y62hefwHETQYTEbxWbu7R1svvKPVz1,Yellow,Bullminator,None,Bullminator Sunglasses,Two Tone Horns,None,None
9463,1,3625,78.14,https://solanart.io/nft/39xbzi4fT6rbKy1VjL2YfvzfZvZpyXJovarDCVZThV6b,Silver,Black,TShirt Orange,None,Police Hat,None,None
9468,1,3321,79.36,https://magiceden.io/item-details/3H2nPoFmyp1mmev4SruC3ejhXrkT7vMAqsfAz4RoKiFr,Light Red,White Zombie,Gladiator Armor,None,Viking Helmet,None,None
9492,5,877,49.18,https://solanart.io/nft/ngmGrXnJC4ojPaDMxx67buQPwEC75ctXR587jGkmzV7,Gold,White,Over 9000 Armor,Commander Monocle,Normal Damaged Horn,None,None
9501,499,5086,0,https://solanart.io/nft/DctECiTEESjU5L9av4Vr7EJuD7AjomFKLonKiTMGEsSZ,Green Blue,Black Scars,None,None,Yellow Cap,None,Silver Combination V5
9505,9,984,8.75,https://solanart.io/nft/7aE6c7jJmd2idL61hJK6PHdL2x2rmX5c9ZnW6bqxSmFj,Blue,Blonde Viking Tattoos,Solana TShirt White,Swimming Goggles,Orange Benie,None,None
9517,3.5,4415,49.97,https://solanart.io/nft/6Xp5FBHGYD9PLsy2aeim4czDfLiiW4deqRzPg5WYZmic,Yellow,Bullminator,None,None,Party Hat,None,Gold Earring
9525,2.5,6016,53.54,https://solanart.io/nft/7P4gQzN22XB1GYUWBmBQuRM3rcJ5L9DX8cePu2hWrpY1,Blue,Red,Polo Sand,Aviator,Normal Horns,None,None
9543,1,6802,65.38,https://magiceden.io/item-details/61ykHHDumdMYWjXaq6qUoKJuHqEsLFUmsbbLZL5LWSp4,Gray,Black Scars,Bullminator Jacket,None,Two Tone Horns,None,None
9551,1.4,9478,50.64,https://solanart.io/nft/6k54kWCEHsMBQ94Un3REWJSPfXPH1qGHhvGwBPnADxZa,Gold,Clown,None,None,Normal Horns,None,None
9553,2.3,6199,54.8,https://solanart.io/nft/CWEfrC45vmoKBbm47R42bYn3UB4ni23nqmgZsxwsG4s1,Orange,White,The One Tunic,None,White Benie,None,None
9554,2,6515,56.54,https://solanart.io/nft/4k9PCWD4adQ3T4gMKzFiTjjpHGb6uFj8mL3VVbCF4Kmr,Blue,Black Viking Tattoos,None,Round Sunglasses,Combat Horns,None,None
9555,4,5018,42.55,https://solanart.io/nft/Efg5zisCeDCaP4qfD8SCzRsxLbPXEGtooVGmYWU1UjNk,Green Blue,Red Scars,None,None,Cowboy Hat,None,Silver Combination V2
9557,1.45,2219,79.29,https://magiceden.io/item-details/54uHVR5wD9dbedFWmuqwgJiowto7rkfof3ko6ZNRsMYW,Yellow,Red Tattoos,Polo Sand,None,Normal Damaged Horn,None,Party Whistle
9559,1.95,6401,57.49,https://solanart.io/nft/4uQ7ZPNc3GpSJwBiGJmn2mptsSKfXBte1sPj2SWEhQXL,Yellow,Orange Viking Tattoos,None,Sunglasses,Combat Horns,None,None
9562,10,3285,0,https://solanart.io/nft/6sZGM23m1z4UVZBKu742U58ZGgCicoVRaDpavE4Hxj8,Light Blue,Red Tattoos,TShirt Red,None,Princess Crown,None,None
9565,1,1993,84.7,https://magiceden.io/item-details/AcQx4w75yT4fmzJLsMvqJrrJxS8wk3U9XrSjQ5JmNa15,Purple,Orange,Sherlock Clothing,Mask,Combat Horns,None,None
9603,0.979,5415,71.16,https://magiceden.io/item-details/7XXSHwtbAnRWaMqj97nGgepmvxp8nzYb6jfhYjZjMBh5,Yellow,Red Viking Tattoos,Polo Dark Blue,None,Marble Horns,None,None
9604,0.65,6407,70.47,https://magiceden.io/item-details/8qqKpu1mUTvJMSioAjLeTaSseYpS53nUXVrx8npyggwN,Red,Red,None,Aviator,Graduation Cap,None,None
9624,1.5,3594,73.27,https://solanart.io/nft/4SixdN7Dk1vhmcRe4pFvJT4rcqz9kRgnaGW82HHEY9hR,Gray,Taurus Dark,TShirt Black,None,Beret,None,None
9629,200,6925,0,https://solanart.io/nft/EnUm7UGu4M1JUgTd8VrQc8uHS4wDDob1AWnqosxzDjZu,Green,White Tattoos,None,None,Two Tone Horns,None,Gold Earring
9641,1,1327,87.37,https://magiceden.io/item-details/GjhyHbJE7u1rrSaJAEbjBsHk52ZszXJnA3YYzrSpA39D,Gray,White Scars,Soldier Uniform,None,Zombie Ax,None,Nose Ring Hex
9643,2.9,2461,63.82,https://solanart.io/nft/J4EwYkHSEeAMXC1Cmk27oTBQmzLCXuZTs4kdpWwCHDdn,Gold,Blonde Zombie,TShirt Red,Protective Glasses Orange,Normal Horns,None,None
9659,250,5325,0,https://solanart.io/nft/GSGpuxzs8JRJfziKEsmXqUTqBJWoTf3Emd2tuMRrfLBe,Purple,Red,The One Tunic,Reading Glasses Black,Normal Horns,None,None
9669,0.49,8082,65.34,https://magiceden.io/item-details/CobmT5oXJvK3DA6VV4ZpCMmd92RbFnsXAdTw8zZoe852,Red,Blonde Tattoos,Cowboy Clothing,None,Normal Horns,None,None
9670,0.69,3786,80.6,https://magiceden.io/item-details/5Vev7DfQscxYEL1oQKJymyNkNKzb9dwQjEi1nPrU77hB,Bronze,White Viking Tattoos,Gladiator Armor,None,Zombie Ax,None,None
9681,2.95,4886,53.58,https://solanart.io/nft/6uePsVbeYGCXPyE76LZkkNmx8hb1rrksqJid3NfbbFbG,Green,Blonde Scars,Oriental Tunic Red,None,Bulladdin Hair,None,None
9686,99,288,0,https://solanart.io/nft/8ofbn5R4Q3Go1kdckZeMAEkxmCk4EwF3hFK1z17KFXwf,Green Blue,Orange Scars,Bulladdin Clothing,Convertible Glasses,Bulk Horns,None,Gold Earring
9707,0.82,5065,74.16,https://solanart.io/nft/9kkJXiam3fdTNvqoNTFViUiRR7jc6XBbqRuujbcxoenP,Blue,Blonde Scars,None,Round Sunglasses,Normal Horns,Lumberjack Axe,None
9708,6,5315,21.35,https://solanart.io/nft/3ivqDH5NJqQtSZByLvjr1kgvjDPfJz2jMaDSihJr6DtQ,Orange,Blonde Tattoos,Commander Uniform,None,Police Hat,None,None
9714,15,1891,0,https://solanart.io/nft/6pwLzAdKbjBuP4fEf3qRPR5DqaBfeYf5ZiGwzVpaGrpV,Silver,Blonde Scars,None,Laser Eyes,Two Tone Horns,None,Silver Combination V1
9730,0.75,9036,58.91,https://solanart.io/nft/CbKFCTyvQ2biRwHJNJu53eDhkiyDPgd6mLUEpux4zEsw,Green,Blonde Tattoos,None,None,Yellow Cap,None,None
9746,5,6594,26.22,https://solanart.io/nft/F8h434S2Uco4oc2zkBzHdZeM8tBiiqkDMLAhjcjbGVZE,Green,Black,None,Reading Glasses White,Camo Cap,None,None
9750,8,1862,15.22,https://solanart.io/nft/9ncakZzRYrMrpk9SHx2D4z4h49s46xBjut27LcKPHsTG,Purple,White,Swat Uniform,None,Gangster Hat,None,Party Whistle
9751,2,3128,70.14,https://solanart.io/nft/9kairm7GPFGzB4RbUXdSfkNcRP8JxpzpfMwPCSFKyJJS,Bull of War,Blonde Tattoos,None,Over 9000 Visor,Basketball,None,None
9769,3,6128,48.09,https://solanart.io/nft/J8cZxS9D517LWe8gLvNbAYhF3X75QuwVWyFMSS81bJXW,Yellow,Blonde Scars,Pirate Clothing,None,Normal Damaged Horn,None,None
9771,5,332,51.37,https://solanart.io/nft/FSgyjupsqcRhqcpU5ipQrt5WF9tVAUsySAPR9jMfPuQZ,Blue,Black Scars,Bull of War Armor,Protective Glasses Clear,Clown Hat,None,Three Gold Earrings
9773,0.69,5797,72.52,https://magiceden.io/item-details/3T5c1pjKYqQdyHKG8xAsyj1aWJCdMqpNov4gEaQjCo5W,Green Blue,Black Tattoos,Basketball Jersey,None,Viking Helmet,None,None
9774,1.3,1887,82.12,https://magiceden.io/item-details/FSWCvrm9oFNc2ChgpbL2fg27DNAQ1oYZ5NGwVibZcFiF,Gray,Clown,None,Reading Glasses Black,Worker Helmet,Katana,None
9780,5,647,50.1,https://solanart.io/nft/AFSbXsMMzMTjEj1iNHKoye9WruPFL5gxuJRChCPGHGsT,Gray,Bronze,Sleeveless Gray,Commander Monocle,Two Tone Horns,None,Silver Combination V5
9792,3.4,2993,56.68,https://solanart.io/nft/6dHuZrhaac6JoMR2DZdvLaAMdyt3UK2hoeeap1433kzW,Green,Clown,Oriental Tunic Black,None,Normal Horns,None,Cigar
9797,1.3,9759,50.51,https://solanart.io/nft/6QhkrTsixKEUjWF13Q6tUAq3zzUpHaoZR6CWPukcnq4g,Light Red,Orange Viking Tattoos,None,None,Normal Horns,None,None
9806,20,285,0,https://solanart.io/nft/7fZBADtAAMkVNZpuzeiEgLeARtsRkFQWxbgDvw1SfhU2,Yellow,Red Tattoos,Gladiator Armor,Aviator,Two Tone Horns,Stop Sign,Gangster Toothpick
9815,500,3515,0,https://solanart.io/nft/2Z1fTcGU6SGGDJS664jwPHNNY9EvhE8D4e2dAJAxzfr6,Purple,Orange Tattoos,Bull of Steel,None,Yellow Cap,None,None
9837,0.45,9211,61.21,https://magiceden.io/item-details/BQoUsH1ECAMcHo8py1sDg79WGQkvUXSank4RYwMru8Em,Green,Blonde,None,Sunglasses,Normal Horns,None,None
9839,2,7270,53.5,https://solanart.io/nft/GGPNyojGy4wiX96JswPEF6AqtEJw72Jdt4HDSLX8FRos,Light Blue,Black Viking Tattoos,None,None,Wizard Hat,None,None
9842,10,9146,0,https://solanart.io/nft/ALf27XmDfHm3PgyceMsux22nebiBDbEbBPLD4SAYqaWM,Green Blue,Orange,None,None,Zombie Ax,None,None
9843,2.5,7939,45.82,https://solanart.io/nft/BXirNwD9MruSE8BZJbudNYzE75e4Li9wof2PRAQp7bGc,Green Blue,Bulladdin,None,None,Checkered Beret,None,None
9846,2.3,4663,60.97,https://solanart.io/nft/3JEkuyT6HkwwDjtwSNoJJbuKjbWPmBoC6ci6VdRK3x8h,Purple,Clown,None,None,Chicago Cap,None,Silver Combination V1
9852,2,2534,72.52,https://solanart.io/nft/FWdGXFJnaywZVwA9PYKtUmqf7ahw8hEqkU22zG9Nhjh6,Gray,Black Tattoos,None,Aviator,Gray Cap,None,Silver Combination V3
9868,1.8,768,81.62,https://magiceden.io/item-details/FWxh6LFMRscGm9XYGT4XEC6ok3pqiBvV1RAAsPSu5mZz,Light Red,Marble,Soldier Uniform,None,Police Hat,None,Two Silver Earrings
9877,5,6233,27.67,https://solanart.io/nft/DX1dHhFzFZByGsje5V9ekGj2cbpz53f9iX8FZRerx2Lz,Gray,Blonde Viking Tattoos,Cowboy Clothing,None,Normal Damaged Horn,None,None
9887,10,9853,0,https://solanart.io/nft/5kNmSEHEEFiYS2TJyoWFRjVQ5mfFByPJ1PdaSBNGRLyj,Light Red,Red,None,None,Normal Horns,None,None
9888,1.8,2848,73.26,https://magiceden.io/item-details/J9dSQwfhcXb7Ep4ugNNAK9HehJm2uM9pha96ndhaaAi5,Light Green,Red Tattoos,None,Reading Glasses White,Two Tone Horns,Guitar,None
9893,5,1651,46.07,https://solanart.io/nft/41ArANjLZMr6hkwp1sSbRB3h4Zm4JvcKdLuPFQTU9nip,Light Red,Black Scars,Worker Apron,The One Sunglasses,Gray Benie,None,None
9904,0.45,8712,63.21,https://magiceden.io/item-details/2FSVJoAUdx3a63jSgjxSEgvQYMCQ21gAnBxxenq6sc9N,Light Blue,Black Scars,None,None,Two Tone Damaged Horn,None,None
